g,nf,nf_calc,eim,vmax,vinf,relmax,relinf,gap_argmax,argmax0,med,medrec,relmed
572,21,21,0.13881209026407923,0.13881209640686423,0.138812088091731,4.425252145686026e-08,1.5649560595508912e-08,5.990207940155112e-08,False,0.13881208402938822,0.13881208476298312,5.2848057739039364e-09
573,21,21,0.22799697081171338,0.22799696890176416,0.22799696890176416,8.377081589080174e-09,8.377081589080174e-09,0.0,True,0.2279914536036334,0.22799145523228748,7.143487334017983e-09
574,21,21,0.14873245703611235,0.14873245631970394,0.14873245631970394,4.816759025555084e-09,4.816759025555084e-09,0.0,True,0.14870968106360877,0.1487096827354512,1.1242324047167969e-08
575,21,21,0.07450638824920774,0.07450639136144299,0.07450639136144299,4.177138793634276e-08,4.177138793634276e-08,0.0,True,0.07450324129829869,0.07450324755120766,8.392800547502541e-08
576,22,22,0.0005044850312564438,0.0005044850381945302,0.0005044850381945302,1.3752809221810863e-08,1.3752809221810863e-08,0.0,True,0.0005012447016691768,0.0005012446947746489,1.375481474258379e-08
577,22,22,0.06517767923938403,0.06517768589784645,0.06517768589784645,1.0215863004053635e-07,1.0215863004053635e-07,0.0,True,0.06517760830222241,0.06517761193891394,5.5796636652760954e-08
578,22,22,0.015541665953753198,0.015541666370212091,0.015541666370212091,2.679628391523187e-08,2.679628391523187e-08,0.0,True,0.015541661772081116,0.01554166176828149,2.4448000486718875e-10
579,22,22,0.008762210627002798,0.008762210179222595,0.008762210179222595,5.1103565367552844e-08,5.1103565367552844e-08,0.0,True,0.008762207376185943,0.008762207399624664,2.6749790755734764e-09
580,22,22,0.0043512798231528284,0.004351279894006244,0.004351279894006244,1.6283350652810575e-08,1.6283350652810575e-08,0.0,True,0.00435127472496376,0.004351274720306254,1.0703772075081866e-09
581,22,22,0.02416969919120461,0.024169699021749095,0.024169699021749095,7.011072593466187e-09,7.011072593466187e-09,0.0,True,0.02416966061211688,0.02416966060065083,4.743984833246884e-10
582,22,22,0.29291639355741045,0.29291639499535205,0.29291639499535205,4.909051288190173e-09,4.909051288190173e-09,0.0,True,0.2929163411966381,0.2929163432170102,6.897437232964446e-09
583,22,22,0.0004832569250428499,0.0004832569309323329,0.0004832569309323329,1.2187063888785554e-08,1.2187063888785554e-08,0.0,True,0.00048323178905136074,0.00048323179066031633,3.3295731394017934e-09
584,22,22,0.40859851032480193,0.4085985121322423,0.4085985121286655,4.423511878706017e-09,4.414758039844511e-09,8.753838822783669e-12,False,0.4085984524975482,0.4085984581745399,1.3893815654393012e-08
585,22,22,0.0608168607470397,0.060816858636268345,0.060816858636268345,3.470700937839039e-08,3.470700937839039e-08,0.0,True,0.060712889769316186,0.06071287210918623,2.908795012015282e-07
586,22,22,0.07690448551094924,0.07690448250643456,0.07690448250643456,3.9068133136258235e-08,3.9068133136258235e-08,0.0,True,0.07690433234581391,0.07690433704995832,6.11687791325159e-08
587,22,22,0.06455928617834521,0.06455928479568514,0.06455928479568514,2.141690454803409e-08,2.141690454803409e-08,0.0,True,0.06455923163003563,0.06455923540527209,5.847709368122321e-08
588,22,22,0.00029462334762683513,0.00029462334429145986,0.00029462334429145986,1.1320811120746977e-08,1.1320811120746977e-08,0.0,True,0.00029462320540353006,0.00029462320069338323,1.5987019393817168e-08
589,22,22,0.00025732800076856417,0.0002573280015518033,0.0002573280015518033,3.0437384956446575e-09,3.0437384956446575e-09,0.0,True,0.00025732404032280636,0.0002573240386091562,6.659502831034311e-09
590,22,22,0.0004246164898326788,0.00042461642119587034,0.0004246065532861592,1.6164423690522826e-07,2.3401226183040608e-05,2.3239585702680477e-05,False,0.0004246065532861592,0.00042461647003737735,2.3354608023764668e-05
591,22,22,0.0007071358256714706,0.0007071358145840078,0.0007071358145840078,1.567939617769013e-08,1.567939617769013e-08,0.0,True,0.0007066592692722561,0.0007066592696425625,5.240240226015594e-10
592,22,22,0.0024830385432638284,0.002483038650945783,0.002483038650945783,4.3367008857407225e-08,4.3367008857407225e-08,0.0,True,0.0024830385962579093,0.0024830385113145444,3.4209443170103755e-08
593,22,22,0.10856387288722381,0.10856387480536508,0.10856387222508951,1.7668320222976797e-08,6.0990298900412866e-09,2.376734969308894e-08,False,0.10856387062351626,0.10856386917787786,1.3316017673300278e-08
594,22,22,0.3230926272058606,0.32309263783245046,0.32309263783245046,3.2890226936495467e-08,3.2890226936495467e-08,0.0,True,0.3230903429875789,0.3230903438187521,2.5725722146957836e-09
595,22,22,0.13476081402656734,0.13476081521759542,0.13476081236107157,8.838089101185699e-09,1.235890255714946e-08,2.119699147099426e-08,False,0.1347608046255803,0.1347608052372695,4.539073495557247e-09
596,22,22,0.00021220791784768792,0.00021220791994111578,0.00021220791790765742,9.864984694484263e-09,2.82597838916541e-10,9.582386761037625e-09,False,0.00021220790790551413,0.00021220790645711847,6.82536141590961e-09
597,22,22,0.012809657228609864,0.012809651233941403,0.012809651233941403,4.6798039590729637e-07,4.6798039590729637e-07,0.0,True,0.012809192037305281,0.012809192034174233,2.4443754892950693e-10
598,22,22,0.0002669254545248873,0.0002669254471054428,0.0002669254471054428,2.77959422070238e-08,2.77959422070238e-08,0.0,True,0.0002668968004759382,0.00026689680287993135,9.007200920937459e-09
599,22,22,0.00024029844154056654,0.00024029843933875977,0.00024029843933875977,9.162800876467153e-09,9.162800876467153e-09,0.0,True,0.000240297666604876,0.00024029766422567286,9.901066462063881e-09
600,22,22,0.0058524278166126546,0.005852427476092775,0.005852427476092775,5.818437925677084e-08,5.818437925677084e-08,0.0,True,0.005852423644293329,0.0058524236700581034,4.4024110889357105e-09
