ts,rec,it,amostra,degrau_falho,pop_size,max_tries,erro,problema
2026-07-26T12:56:56.665+00:00,rs_runtimeerror_fallback,134,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:59:07.014+00:00,rs_runtimeerror_fallback,135,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T13:03:37.386+00:00,rs_runtimeerror_fallback,137,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T13:03:38.471+00:00,rs_runtimeerror_fallback,137,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T13:05:55.962+00:00,rs_runtimeerror_fallback,138,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:08:04.142+00:00,rs_runtimeerror_fallback,139,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:10:18.888+00:00,rs_runtimeerror_fallback,140,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T13:12:24.042+00:00,rs_runtimeerror_fallback,141,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T13:12:27.116+00:00,rs_runtimeerror_fallback,141,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T13:17:00.789+00:00,rs_runtimeerror_fallback,143,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T13:17:02.264+00:00,rs_runtimeerror_fallback,143,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:19:08.984+00:00,rs_runtimeerror_fallback,144,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:21:21.994+00:00,rs_runtimeerror_fallback,145,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:21:23.029+00:00,rs_runtimeerror_fallback,145,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:26:15.001+00:00,rs_runtimeerror_fallback,147,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T13:33:37.886+00:00,rs_runtimeerror_fallback,150,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T13:35:53.999+00:00,rs_runtimeerror_fallback,151,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:43:09.140+00:00,rs_runtimeerror_fallback,154,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T13:45:48.752+00:00,rs_runtimeerror_fallback,155,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T13:45:50.106+00:00,rs_runtimeerror_fallback,155,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T13:45:51.441+00:00,rs_runtimeerror_fallback,155,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:45:52.193+00:00,rs_runtimeerror_fallback,155,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T13:48:20.637+00:00,rs_runtimeerror_fallback,156,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T13:48:21.520+00:00,rs_runtimeerror_fallback,156,3,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T13:50:47.218+00:00,rs_runtimeerror_fallback,157,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T13:53:12.258+00:00,rs_runtimeerror_fallback,158,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T13:53:15.116+00:00,rs_runtimeerror_fallback,158,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T13:55:49.051+00:00,rs_runtimeerror_fallback,159,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T13:55:50.637+00:00,rs_runtimeerror_fallback,159,5,1,2048,20,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T13:58:35.124+00:00,rs_runtimeerror_fallback,160,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T14:03:54.078+00:00,rs_runtimeerror_fallback,162,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T14:03:54.933+00:00,rs_runtimeerror_fallback,162,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:06:56.221+00:00,rs_runtimeerror_fallback,163,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:09:47.142+00:00,rs_runtimeerror_fallback,164,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:17:48.943+00:00,rs_runtimeerror_fallback,167,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:26:27.196+00:00,rs_runtimeerror_fallback,170,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T14:32:16.066+00:00,rs_runtimeerror_fallback,172,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T14:32:16.839+00:00,rs_runtimeerror_fallback,172,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T14:32:19.195+00:00,rs_runtimeerror_fallback,172,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T14:35:09.502+00:00,rs_runtimeerror_fallback,173,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:35:11.469+00:00,rs_runtimeerror_fallback,173,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T14:37:52.096+00:00,rs_runtimeerror_fallback,174,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T14:43:21.779+00:00,rs_runtimeerror_fallback,176,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:49:03.634+00:00,rs_runtimeerror_fallback,178,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T14:51:46.254+00:00,rs_runtimeerror_fallback,179,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:51:47.729+00:00,rs_runtimeerror_fallback,179,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T14:54:44.769+00:00,rs_runtimeerror_fallback,180,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T14:54:45.738+00:00,rs_runtimeerror_fallback,180,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T14:57:40.467+00:00,rs_runtimeerror_fallback,181,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T15:15:34.927+00:00,rs_runtimeerror_fallback,187,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T15:21:22.414+00:00,rs_runtimeerror_fallback,189,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T15:24:04.157+00:00,rs_runtimeerror_fallback,190,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T15:24:06.770+00:00,rs_runtimeerror_fallback,190,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T15:27:06.513+00:00,rs_runtimeerror_fallback,191,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T15:30:03.669+00:00,rs_runtimeerror_fallback,192,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T15:30:04.547+00:00,rs_runtimeerror_fallback,192,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T15:33:00.059+00:00,rs_runtimeerror_fallback,193,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T15:36:06.149+00:00,rs_runtimeerror_fallback,194,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T15:36:06.950+00:00,rs_runtimeerror_fallback,194,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T15:42:04.481+00:00,rs_runtimeerror_fallback,196,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T15:42:06.238+00:00,rs_runtimeerror_fallback,196,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T15:45:09.195+00:00,rs_runtimeerror_fallback,197,2,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T15:45:10.944+00:00,rs_runtimeerror_fallback,197,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T15:48:07.585+00:00,rs_runtimeerror_fallback,198,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T15:54:15.817+00:00,rs_runtimeerror_fallback,200,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T15:57:10.603+00:00,rs_runtimeerror_fallback,201,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:05:12.877+00:00,rs_runtimeerror_fallback,1,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:05:14.571+00:00,rs_runtimeerror_fallback,1,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:05:16.165+00:00,rs_runtimeerror_fallback,1,10,1,2048,20,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T10:06:46.754+00:00,rs_runtimeerror_fallback,3,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:06:48.158+00:00,rs_runtimeerror_fallback,3,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:06:49.185+00:00,rs_runtimeerror_fallback,3,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:07:28.164+00:00,rs_runtimeerror_fallback,4,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:07:29.597+00:00,rs_runtimeerror_fallback,4,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:08:10.409+00:00,rs_runtimeerror_fallback,5,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:08:10.875+00:00,rs_runtimeerror_fallback,5,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:08:11.790+00:00,rs_runtimeerror_fallback,5,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:08:12.510+00:00,rs_runtimeerror_fallback,5,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:08:13.719+00:00,rs_runtimeerror_fallback,5,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:09:02.681+00:00,rs_runtimeerror_fallback,6,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:09:03.958+00:00,rs_runtimeerror_fallback,6,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:09:59.848+00:00,rs_runtimeerror_fallback,7,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:10:57.216+00:00,rs_runtimeerror_fallback,8,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:11:51.513+00:00,rs_runtimeerror_fallback,9,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:11:54.193+00:00,rs_runtimeerror_fallback,9,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:12:49.018+00:00,rs_runtimeerror_fallback,10,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:12:49.731+00:00,rs_runtimeerror_fallback,10,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:12:50.806+00:00,rs_runtimeerror_fallback,10,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:13:45.237+00:00,rs_runtimeerror_fallback,11,2,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T10:14:39.508+00:00,rs_runtimeerror_fallback,12,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:14:41.271+00:00,rs_runtimeerror_fallback,12,4,1,2048,20,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:14:42.035+00:00,rs_runtimeerror_fallback,12,5,0,1024,10,Only found 3 optimal points instead of 10.,BBOB_F5
2026-07-26T10:14:43.635+00:00,rs_runtimeerror_fallback,12,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:15:41.262+00:00,rs_runtimeerror_fallback,13,2,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T10:15:42.031+00:00,rs_runtimeerror_fallback,13,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:15:43.434+00:00,rs_runtimeerror_fallback,13,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:16:44.274+00:00,rs_runtimeerror_fallback,14,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:16:45.603+00:00,rs_runtimeerror_fallback,14,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:17:47.739+00:00,rs_runtimeerror_fallback,15,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:17:49.109+00:00,rs_runtimeerror_fallback,15,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:17:50.120+00:00,rs_runtimeerror_fallback,15,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:18:49.831+00:00,rs_runtimeerror_fallback,16,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:18:50.826+00:00,rs_runtimeerror_fallback,16,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:19:53.744+00:00,rs_runtimeerror_fallback,17,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:19:55.565+00:00,rs_runtimeerror_fallback,17,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:20:55.169+00:00,rs_runtimeerror_fallback,18,1,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T10:20:56.315+00:00,rs_runtimeerror_fallback,18,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:20:58.148+00:00,rs_runtimeerror_fallback,18,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:20:59.127+00:00,rs_runtimeerror_fallback,18,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:23:00.885+00:00,rs_runtimeerror_fallback,20,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:24:07.204+00:00,rs_runtimeerror_fallback,21,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:24:08.471+00:00,rs_runtimeerror_fallback,21,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:24:10.212+00:00,rs_runtimeerror_fallback,21,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:25:13.281+00:00,rs_runtimeerror_fallback,22,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:25:14.682+00:00,rs_runtimeerror_fallback,22,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:26:20.953+00:00,rs_runtimeerror_fallback,23,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:26:21.844+00:00,rs_runtimeerror_fallback,23,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:26:22.754+00:00,rs_runtimeerror_fallback,23,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:26:24.436+00:00,rs_runtimeerror_fallback,23,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:27:30.341+00:00,rs_runtimeerror_fallback,24,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:27:31.495+00:00,rs_runtimeerror_fallback,24,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:28:36.086+00:00,rs_runtimeerror_fallback,25,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:28:37.117+00:00,rs_runtimeerror_fallback,25,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:28:38.705+00:00,rs_runtimeerror_fallback,25,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:29:46.952+00:00,rs_runtimeerror_fallback,26,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:29:47.534+00:00,rs_runtimeerror_fallback,26,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:29:48.294+00:00,rs_runtimeerror_fallback,26,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:29:49.162+00:00,rs_runtimeerror_fallback,26,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:29:50.296+00:00,rs_runtimeerror_fallback,26,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:29:51.267+00:00,rs_runtimeerror_fallback,26,9,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F5
2026-07-26T10:33:13.640+00:00,rs_runtimeerror_fallback,29,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:33:15.837+00:00,rs_runtimeerror_fallback,29,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:34:23.519+00:00,rs_runtimeerror_fallback,30,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:35:35.824+00:00,rs_runtimeerror_fallback,31,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:35:37.417+00:00,rs_runtimeerror_fallback,31,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:35:38.963+00:00,rs_runtimeerror_fallback,31,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:36:51.998+00:00,rs_runtimeerror_fallback,32,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:38:07.286+00:00,rs_runtimeerror_fallback,33,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:38:08.131+00:00,rs_runtimeerror_fallback,33,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:38:09.747+00:00,rs_runtimeerror_fallback,33,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:39:25.081+00:00,rs_runtimeerror_fallback,34,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:39:27.058+00:00,rs_runtimeerror_fallback,34,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:39:28.181+00:00,rs_runtimeerror_fallback,34,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:39:29.161+00:00,rs_runtimeerror_fallback,34,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:42:04.911+00:00,rs_runtimeerror_fallback,36,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:42:06.041+00:00,rs_runtimeerror_fallback,36,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:43:25.134+00:00,rs_runtimeerror_fallback,37,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:43:26.109+00:00,rs_runtimeerror_fallback,37,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:43:27.438+00:00,rs_runtimeerror_fallback,37,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:46:09.507+00:00,rs_runtimeerror_fallback,39,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:46:10.197+00:00,rs_runtimeerror_fallback,39,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:46:10.826+00:00,rs_runtimeerror_fallback,39,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:47:32.625+00:00,rs_runtimeerror_fallback,40,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:48:59.138+00:00,rs_runtimeerror_fallback,41,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:49:02.684+00:00,rs_runtimeerror_fallback,41,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:50:25.492+00:00,rs_runtimeerror_fallback,42,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:50:26.254+00:00,rs_runtimeerror_fallback,42,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:53:12.306+00:00,rs_runtimeerror_fallback,44,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T10:54:47.324+00:00,rs_runtimeerror_fallback,45,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:54:49.157+00:00,rs_runtimeerror_fallback,45,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T10:59:20.528+00:00,rs_runtimeerror_fallback,48,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:59:21.413+00:00,rs_runtimeerror_fallback,48,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T10:59:22.205+00:00,rs_runtimeerror_fallback,48,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:00:53.189+00:00,rs_runtimeerror_fallback,49,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:00:54.778+00:00,rs_runtimeerror_fallback,49,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:02:22.671+00:00,rs_runtimeerror_fallback,50,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:05:30.616+00:00,rs_runtimeerror_fallback,52,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T11:05:32.404+00:00,rs_runtimeerror_fallback,52,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:07:00.211+00:00,rs_runtimeerror_fallback,53,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:07:01.947+00:00,rs_runtimeerror_fallback,53,4,1,2048,20,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:07:03.479+00:00,rs_runtimeerror_fallback,53,7,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F5
2026-07-26T11:07:04.444+00:00,rs_runtimeerror_fallback,53,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:08:35.409+00:00,rs_runtimeerror_fallback,54,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:08:36.611+00:00,rs_runtimeerror_fallback,54,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:10:14.429+00:00,rs_runtimeerror_fallback,55,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:10:15.420+00:00,rs_runtimeerror_fallback,55,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:10:16.244+00:00,rs_runtimeerror_fallback,55,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:13:23.789+00:00,rs_runtimeerror_fallback,57,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:13:25.000+00:00,rs_runtimeerror_fallback,57,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T11:13:26.055+00:00,rs_runtimeerror_fallback,57,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:13:27.012+00:00,rs_runtimeerror_fallback,57,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:15:02.485+00:00,rs_runtimeerror_fallback,58,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:15:03.469+00:00,rs_runtimeerror_fallback,58,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:16:48.890+00:00,rs_runtimeerror_fallback,59,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:16:50.290+00:00,rs_runtimeerror_fallback,59,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:20:33.701+00:00,rs_runtimeerror_fallback,61,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T11:24:09.455+00:00,rs_runtimeerror_fallback,63,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T11:25:52.165+00:00,rs_runtimeerror_fallback,64,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:25:53.184+00:00,rs_runtimeerror_fallback,64,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:25:54.264+00:00,rs_runtimeerror_fallback,64,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:25:55.436+00:00,rs_runtimeerror_fallback,64,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:27:42.319+00:00,rs_runtimeerror_fallback,65,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:29:26.990+00:00,rs_runtimeerror_fallback,66,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:29:27.945+00:00,rs_runtimeerror_fallback,66,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T11:31:12.939+00:00,rs_runtimeerror_fallback,67,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:33:01.655+00:00,rs_runtimeerror_fallback,68,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T11:33:04.065+00:00,rs_runtimeerror_fallback,68,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:34:53.718+00:00,rs_runtimeerror_fallback,69,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:36:35.845+00:00,rs_runtimeerror_fallback,70,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:36:37.568+00:00,rs_runtimeerror_fallback,70,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:36:39.378+00:00,rs_runtimeerror_fallback,70,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:40:14.227+00:00,rs_runtimeerror_fallback,72,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
