exp,alg,problema,exit,detalhe
sweep-medium-lhs,b5m,DTLZ2,0,✅ sweep-medium-lhs/b5m/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5m,MMF16_20,0,✅ sweep-medium-lhs/b5m/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5m,WFG9,0,✅ sweep-medium-lhs/b5m/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5m,ZDT1,0,✅ sweep-medium-lhs/b5m/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5m,ZDT4,0,✅ sweep-medium-lhs/b5m/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5r,DTLZ2,0,✅ sweep-medium-lhs/b5r/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5r,MMF16_20,0,✅ sweep-medium-lhs/b5r/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5r,WFG9,0,✅ sweep-medium-lhs/b5r/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5r,ZDT1,0,✅ sweep-medium-lhs/b5r/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,b5r,ZDT4,0,✅ sweep-medium-lhs/b5r/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,c311,DTLZ2,0,✅ sweep-medium-lhs/c311/DTLZ2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,c311,MMF16_20,0,✅ sweep-medium-lhs/c311/MMF16_20/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,c311,WFG9,0,✅ sweep-medium-lhs/c311/WFG9/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,c311,ZDT1,0,✅ sweep-medium-lhs/c311/ZDT1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,c311,ZDT4,0,✅ sweep-medium-lhs/c311/ZDT4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,e103,DTLZ2,0,✅ sweep-medium-lhs/e103/DTLZ2/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,e103,MMF16_20,0,✅ sweep-medium-lhs/e103/MMF16_20/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,e103,WFG9,0,✅ sweep-medium-lhs/e103/WFG9/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,e103,ZDT1,0,✅ sweep-medium-lhs/e103/ZDT1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,e103,ZDT4,0,✅ sweep-medium-lhs/e103/ZDT4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,moead_media,DTLZ2,0,✅ sweep-medium-lhs/moead_media/DTLZ2/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,moead_media,MMF16_20,0,✅ sweep-medium-lhs/moead_media/MMF16_20/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,moead_media,WFG9,0,✅ sweep-medium-lhs/moead_media/WFG9/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,moead_media,ZDT1,0,✅ sweep-medium-lhs/moead_media/ZDT1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-lhs,moead_media,ZDT4,0,✅ sweep-medium-lhs/moead_media/ZDT4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5m,DTLZ2,0,✅ sweep-medium-mvns/b5m/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5m,MMF16_20,0,✅ sweep-medium-mvns/b5m/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5m,WFG9,1,"🔴 sweep-medium-mvns/b5m/WFG9/s42: accept[R3-b5]=FALHOU · auditar=VERDE · final_eval --check=FALHOU |  | PORTÃO: 1 runs · 3 gates · 2 vermelho(s) → REPROVADO |   🔴 sweep-medium-mvns/b5m/WFG9/s42 [accept[R3-b5]]:   Lembrete (D97): a fidelidade é validação MANUAL do autor, a posteriori — não entra aqui. |   🔴 sweep-medium-mvns/b5m/WFG9/s42 [final_eval --check]:   >>> VERMELHO — pára-e-loga (D81)"
sweep-medium-mvns,b5m,ZDT1,0,✅ sweep-medium-mvns/b5m/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5m,ZDT4,0,✅ sweep-medium-mvns/b5m/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5r,DTLZ2,0,✅ sweep-medium-mvns/b5r/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5r,MMF16_20,0,✅ sweep-medium-mvns/b5r/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5r,WFG9,0,✅ sweep-medium-mvns/b5r/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5r,ZDT1,0,✅ sweep-medium-mvns/b5r/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,b5r,ZDT4,0,✅ sweep-medium-mvns/b5r/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,c311,DTLZ2,0,✅ sweep-medium-mvns/c311/DTLZ2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,c311,MMF16_20,0,✅ sweep-medium-mvns/c311/MMF16_20/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,c311,WFG9,0,✅ sweep-medium-mvns/c311/WFG9/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,c311,ZDT1,0,✅ sweep-medium-mvns/c311/ZDT1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,c311,ZDT4,0,✅ sweep-medium-mvns/c311/ZDT4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,e103,DTLZ2,0,✅ sweep-medium-mvns/e103/DTLZ2/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,e103,MMF16_20,0,✅ sweep-medium-mvns/e103/MMF16_20/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,e103,WFG9,0,✅ sweep-medium-mvns/e103/WFG9/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,e103,ZDT1,0,✅ sweep-medium-mvns/e103/ZDT1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,e103,ZDT4,0,✅ sweep-medium-mvns/e103/ZDT4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,moead_media,DTLZ2,0,✅ sweep-medium-mvns/moead_media/DTLZ2/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,moead_media,MMF16_20,0,✅ sweep-medium-mvns/moead_media/MMF16_20/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,moead_media,WFG9,0,✅ sweep-medium-mvns/moead_media/WFG9/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,moead_media,ZDT1,0,✅ sweep-medium-mvns/moead_media/ZDT1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-medium-mvns,moead_media,ZDT4,0,✅ sweep-medium-mvns/moead_media/ZDT4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5m,DTLZ2,0,✅ sweep-small-lhs/b5m/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5m,MMF16_20,0,✅ sweep-small-lhs/b5m/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5m,WFG9,0,✅ sweep-small-lhs/b5m/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5m,ZDT1,0,✅ sweep-small-lhs/b5m/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5m,ZDT4,0,✅ sweep-small-lhs/b5m/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5r,DTLZ2,0,✅ sweep-small-lhs/b5r/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5r,MMF16_20,0,✅ sweep-small-lhs/b5r/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5r,WFG9,0,✅ sweep-small-lhs/b5r/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5r,ZDT1,0,✅ sweep-small-lhs/b5r/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,b5r,ZDT4,0,✅ sweep-small-lhs/b5r/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,c311,DTLZ2,0,✅ sweep-small-lhs/c311/DTLZ2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,c311,MMF16_20,0,✅ sweep-small-lhs/c311/MMF16_20/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,c311,WFG9,0,✅ sweep-small-lhs/c311/WFG9/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,c311,ZDT1,0,✅ sweep-small-lhs/c311/ZDT1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,c311,ZDT4,0,✅ sweep-small-lhs/c311/ZDT4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,e103,DTLZ2,0,✅ sweep-small-lhs/e103/DTLZ2/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,e103,MMF16_20,0,✅ sweep-small-lhs/e103/MMF16_20/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,e103,WFG9,0,✅ sweep-small-lhs/e103/WFG9/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,e103,ZDT1,0,✅ sweep-small-lhs/e103/ZDT1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,e103,ZDT4,0,✅ sweep-small-lhs/e103/ZDT4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,moead_media,DTLZ2,0,✅ sweep-small-lhs/moead_media/DTLZ2/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,moead_media,MMF16_20,0,✅ sweep-small-lhs/moead_media/MMF16_20/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,moead_media,WFG9,0,✅ sweep-small-lhs/moead_media/WFG9/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,moead_media,ZDT1,0,✅ sweep-small-lhs/moead_media/ZDT1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-lhs,moead_media,ZDT4,0,✅ sweep-small-lhs/moead_media/ZDT4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5m,DTLZ2,0,✅ sweep-small-mvns/b5m/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5m,MMF16_20,0,✅ sweep-small-mvns/b5m/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5m,WFG9,0,✅ sweep-small-mvns/b5m/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5m,ZDT1,0,✅ sweep-small-mvns/b5m/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5m,ZDT4,0,✅ sweep-small-mvns/b5m/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5r,DTLZ2,0,✅ sweep-small-mvns/b5r/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5r,MMF16_20,0,✅ sweep-small-mvns/b5r/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5r,WFG9,0,✅ sweep-small-mvns/b5r/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5r,ZDT1,0,✅ sweep-small-mvns/b5r/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,b5r,ZDT4,0,✅ sweep-small-mvns/b5r/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,c311,DTLZ2,0,✅ sweep-small-mvns/c311/DTLZ2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,c311,MMF16_20,0,✅ sweep-small-mvns/c311/MMF16_20/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,c311,WFG9,0,✅ sweep-small-mvns/c311/WFG9/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,c311,ZDT1,0,✅ sweep-small-mvns/c311/ZDT1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,c311,ZDT4,0,✅ sweep-small-mvns/c311/ZDT4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,e103,DTLZ2,0,✅ sweep-small-mvns/e103/DTLZ2/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,e103,MMF16_20,0,✅ sweep-small-mvns/e103/MMF16_20/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,e103,WFG9,0,✅ sweep-small-mvns/e103/WFG9/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,e103,ZDT1,0,✅ sweep-small-mvns/e103/ZDT1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,e103,ZDT4,0,✅ sweep-small-mvns/e103/ZDT4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,moead_media,DTLZ2,0,✅ sweep-small-mvns/moead_media/DTLZ2/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,moead_media,MMF16_20,0,✅ sweep-small-mvns/moead_media/MMF16_20/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,moead_media,WFG9,0,✅ sweep-small-mvns/moead_media/WFG9/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,moead_media,ZDT1,0,✅ sweep-small-mvns/moead_media/ZDT1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-small-mvns,moead_media,ZDT4,0,✅ sweep-small-mvns/moead_media/ZDT4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
