problema,D,geracao,n,obj,lnL,sigma2_cota,tmin,tmax,tmed
DTLZ2,12,171,301,0,811.3576286599474,0.0045570463795489655,0.021382343047467257,2.284333362131898,0.46681817258544145
DTLZ2,12,171,301,1,780.5514892149547,0.005592165757126962,0.01067002784093939,1.5141003861658202,0.48517473271671213
DTLZ2,12,171,301,2,989.7722011789499,0.0013926324468212605,0.0019004531314272956,1.6415313708145507,0.18234869003088586
DTLZ2,12,172,302,0,788.9766746769101,0.005380300288953019,0.007594183806477992,2.9672910938309665,0.5214565733468329
DTLZ2,12,172,302,1,775.5355144536907,0.005881186307401657,0.07585680079829682,1.4724222614503018,0.40430675698696467
DTLZ2,12,172,302,2,1002.549892661506,0.0013078074285580417,0.0016395110825768626,1.471599187703461,0.15004655025632876
DTLZ2,12,173,303,0,808.5158156319272,0.004811540109752106,0.04246111788062288,1.4788566699515875,0.4573203204557525
DTLZ2,12,173,303,1,770.7511885196388,0.006173640449140989,0.0397096151836509,1.418549540706171,0.37677619019811087
DTLZ2,12,173,303,2,973.3164214331518,0.0016212937545471654,0.0017916938024720576,0.6414018549316027,0.11147196759949825
DTLZ2,12,174,304,0,829.5654268358921,0.004263489673675195,0.0022351856340772952,3.281498601076242,0.6633132755130943
DTLZ2,12,174,304,1,791.1682055084145,0.005488754130178112,0.0024991699050011295,2.2233449349548757,0.5936973263066795
DTLZ2,12,174,304,2,1000.8043836623613,0.0013819781472105893,0.001955569825061426,1.1078893417498625,0.15143513681781737
DTLZ2,12,175,305,0,824.3379807036711,0.0044918305949252,0.02671828274656897,2.056849669683501,0.5204557594316029
DTLZ2,12,175,305,1,785.772463691879,0.005784309306713682,0.008234803458464534,1.6012819454287455,0.5479157934772841
DTLZ2,12,175,305,2,1028.9914208360067,0.0011738284098798456,0.0018887218651041575,1.186952865741137,0.1197195984901498
DTLZ2,12,176,306,0,823.6258240989814,0.0045932138216663275,0.037517510425631874,1.8810255980399144,0.49483366148584224
DTLZ2,12,176,306,1,794.8159767758557,0.005544905696865671,0.014214856347670734,2.2936435592892246,0.4409035114923146
DTLZ2,12,176,306,2,996.0989870105714,0.0014878087255457409,0.0019072111551502848,0.9538021689790623,0.1587808925328399
DTLZ2,12,177,307,0,832.1621882793902,0.0044216071476864014,0.004739820980889198,1.681698136754628,0.48311617397824774
DTLZ2,12,177,307,1,790.5259620395548,0.00579936838000659,0.0033218035651226626,1.442283990321078,0.41650031952066874
DTLZ2,12,177,307,2,1000.486710222739,0.0014768723105101943,0.0015472296169732436,1.0307947696973718,0.10121642156668424
DTLZ2,12,178,308,0,827.6142956872854,0.004635001282968767,0.036479868844501065,2.219521964877666,0.6076040760433276
DTLZ2,12,178,308,1,806.7506960743954,0.005307465399389218,0.005246670911376172,1.6659790084845665,0.4597623869684872
DTLZ2,12,178,308,2,1026.470132143724,0.0012742589711063085,0.0020609735955083148,1.8381574390124447,0.18431865943938872
DTLZ2,12,179,309,0,830.472526301743,0.0046298689887314705,0.007344978492327729,1.3091031560443578,0.4360818842886687
DTLZ2,12,179,309,1,808.2178286933483,0.00534719391662609,0.002828364742983657,2.914939329746419,0.5854055943390748
DTLZ2,12,179,309,2,908.2337007377956,0.0027988818527641124,0.0040215750919140566,0.2253596457257329,0.028569235619826532
DTLZ2,12,180,310,0,826.2625667525583,0.004840553345948103,0.007032883710333984,2.4502215875206947,0.661236686647264
DTLZ2,12,180,310,1,791.4856258483371,0.006058101108477287,0.004908362874793917,2.9251405176428014,0.6614018074170557
DTLZ2,12,180,310,2,989.055697529646,0.0016934210602098463,0.001231735956741671,1.1456648688944833,0.1062204331811707
DTLZ2,12,181,311,0,833.7069678558091,0.004694049668389308,0.03852250625960973,1.5604506342214564,0.48167705031928315
DTLZ2,12,181,311,1,798.780153676757,0.005876171333715785,0.006259424541538597,1.2475640742169456,0.43639800973759774
DTLZ2,12,181,311,2,1004.4287763173531,0.0015658146554069284,0.0021684759358297457,0.3587032916578396,0.035921622063849766
DTLZ2,12,182,312,0,831.1033684039261,0.004855779204292452,0.012324412483373275,3.8345650879977584,0.6486626399098665
DTLZ2,12,182,312,1,807.1553027977353,0.00566146575017172,0.0063460438981420425,1.7647529842578955,0.4014294601279249
DTLZ2,12,182,312,2,953.3259513204879,0.0022181898679015,0.0021113128594043317,0.2634834830973663,0.030605731979639256
DTLZ2,12,183,313,0,837.0445646850769,0.004755147469634708,0.00571456220834109,1.8379196116198473,0.5672433216362744
DTLZ2,12,183,313,1,823.0586858649947,0.0051996657617626235,0.0026490513353802465,1.7548650135112718,0.4966700996346917
DTLZ2,12,183,313,2,968.4911650234184,0.0020530229771278416,0.00195091185903282,0.29442017274960924,0.030859977882703043
DTLZ2,12,184,314,0,853.2035733097158,0.004363775463218544,0.0031430727792315137,2.5717060182450693,0.49424201646673255
DTLZ2,12,184,314,1,824.2199666645545,0.005248522319916432,0.001579934325007235,2.5169456598336764,0.5919220742007548
DTLZ2,12,184,314,2,998.2055255233519,0.0017328341431881078,0.0026773927722967355,0.5702125968889038,0.05820864738635861
DTLZ2,12,185,315,0,848.8194278846247,0.0045650322476411325,0.01383904121257693,2.0541985775297764,0.6361421731524124
DTLZ2,12,185,315,1,825.5826655839023,0.005290752984532471,0.006885063800323579,2.081828547162663,0.4681459506691274
DTLZ2,12,185,315,2,922.2523130428712,0.002863902019486673,0.0060297596327649056,0.1904144926767281,0.022726164606134632
DTLZ2,12,186,316,0,856.0155071481831,0.004436809839093777,0.003390908917929499,1.5674747007140457,0.3235676610579573
DTLZ2,12,186,316,1,822.7113864455507,0.005477896558334391,0.014005666329017525,1.7275539188505895,0.37213589570292416
DTLZ2,12,186,316,2,976.3406549467808,0.0020717300789655736,0.0040870074552415885,0.9578542693150659,0.10029074419370859
DTLZ2,12,187,317,0,847.0998232555876,0.004774440999063422,0.041886302790204125,1.1465011605654207,0.42721660289244173
DTLZ2,12,187,317,1,818.3822450078237,0.005722812370916234,0.02049453471180149,1.2674338439755761,0.3859767784140882
DTLZ2,12,187,317,2,974.0824700559701,0.002142823931036087,0.002835750889113714,1.089718784045797,0.09636667438038886
DTLZ2,12,188,318,0,845.9211563826785,0.004891487423444866,0.028845211485203803,1.138308998082479,0.36605382443356066
DTLZ2,12,188,318,1,838.0198067141155,0.005140706168411144,0.004783048418502701,3.040989681964409,0.619671218519071
DTLZ2,12,188,318,2,952.1462717103356,0.002507820244789476,0.0056080525415054955,0.2100327372355354,0.02559238792528629
DTLZ2,12,189,319,0,863.894091706482,0.004443717856545878,0.0075188560568688135,0.9297163585159793,0.3765997738258269
DTLZ2,12,189,319,1,832.5942399017573,0.005407185388261984,0.0059151409657648086,2.200996778935061,0.48031668419858103
DTLZ2,12,189,319,2,1072.2179728612973,0.0012036824222216931,0.0017773032825459923,1.1074171875682688,0.11536170250658168
DTLZ2,12,190,320,0,870.0295127991074,0.004349543182147167,0.04977755831441348,1.506757698334987,0.35856146432188923
DTLZ2,12,190,320,1,837.9788543133454,0.005314226339697084,0.003734461684415618,2.2494568128914363,0.5230291021196355
DTLZ2,12,190,320,2,962.6445617392457,0.002438118823830195,0.003916967513080011,0.8005017117960169,0.14952365064431092
DTLZ2,12,191,321,0,872.9590721226484,0.00434383650470387,0.01857872478011284,1.945474432163025,0.561181369045033
DTLZ2,12,191,321,1,838.8370149190679,0.005372838921957534,0.006838725243902369,1.8935869656909097,0.4441097602597716
DTLZ2,12,191,321,2,1048.8801589398581,0.0014516145316424975,0.0016955862816402606,1.2635933508575539,0.11195166730237412
DTLZ2,12,192,322,0,861.1124044057585,0.004755163251544808,0.02181106220469434,1.6849275226872866,0.483501299274365
DTLZ2,12,192,322,1,821.1461206948914,0.006095000317582894,0.003883329744713836,5.828981799055055,1.0612667374953568
DTLZ2,12,192,322,2,1066.2629639893992,0.0013297672804996198,0.001885121167564247,0.5344888413846521,0.05742166393774554
DTLZ2,12,193,323,0,879.0000323454374,0.004327675753852034,0.018022359973620356,2.1933348289015147,0.5680955702103866
DTLZ2,12,193,323,1,842.4272984094882,0.005427546430317716,0.003983271517404875,1.5305920871393917,0.35664071734955183
DTLZ2,12,193,323,2,1028.6994969427376,0.0017127477481847537,0.0023371117072449937,0.515071333682498,0.10518279395088541
DTLZ2,12,194,324,0,879.288478514199,0.004393159277663085,0.012831298789536271,1.6512794241601259,0.45275608019114294
DTLZ2,12,194,324,1,853.0752452657096,0.005164760353156046,0.004881140953987565,2.1395162656151054,0.546939458149715
DTLZ2,12,194,324,2,975.8504653362794,0.0024205310891974837,0.005455562395030937,0.19669896790854144,0.02255966978432909
DTLZ2,12,195,325,0,884.7978390121589,0.004318229587052269,0.012294485373660211,1.8057393352436009,0.4416168994351592
DTLZ2,12,195,325,1,852.7797808711045,0.005258678210496804,0.005810546530779925,2.954641450640032,0.7060585374653572
DTLZ2,12,195,325,2,1094.7265226780028,0.0011864630778727512,0.001749451555242833,0.9301426597820524,0.08400656415749123
DTLZ2,12,196,326,0,890.1914640204591,0.0042480410773544156,0.011887263096937876,2.2286114747023498,0.5341482882589991
DTLZ2,12,196,326,1,856.5735756914908,0.00522107159580015,0.006189661088234737,1.5748032657404294,0.3467854739683387
DTLZ2,12,196,326,2,997.2752507963115,0.0022022998630376878,0.00520042619606014,0.2621903295997472,0.03420075034734984
DTLZ2,12,197,327,0,892.1619444222198,0.004267837680056973,0.11692787665393878,1.9427882723394172,0.39149130575731306
DTLZ2,12,197,327,1,866.2359238227799,0.005001191750806392,0.007090172751244949,1.639603059791648,0.33329317608507225
DTLZ2,12,197,327,2,984.4404488251877,0.0024271379831870008,0.006029759609932757,0.19041449056916793,0.021395153938601683
DTLZ2,12,198,328,0,900.1374318521192,0.004133449968933305,0.00870366498591526,1.605897369107027,0.46232574898797285
DTLZ2,12,198,328,1,846.162429678158,0.005744416093218445,0.03330856377792512,1.6111283969769365,0.45835996349227265
DTLZ2,12,198,328,2,1098.552322432456,0.0012327722660458189,0.0024508663283831643,0.6636854761763142,0.07167900697544839
DTLZ2,12,199,329,0,896.6390903578574,0.0042933259855898985,0.0024358691617051235,1.9302654290710686,0.49010700716193983
DTLZ2,12,199,329,1,868.1794535840443,0.005104225014862775,0.012247441159053851,2.471392548668478,0.48491127444704457
DTLZ2,12,199,329,2,994.0195509034792,0.002375203782623699,0.005608052570675219,0.20126931159132605,0.023324582343608995
DTLZ2,12,200,330,0,898.8509065117246,0.00430670894847682,0.0338671453951865,1.8045187592071408,0.3745786815476903
DTLZ2,12,200,330,1,846.7376950312396,0.005906253310290359,0.005021937370318715,2.3869660122203946,0.6283913186528108
DTLZ2,12,200,330,2,1091.0233309897378,0.001343788235645827,0.002461577221487408,1.2789104475116777,0.17152818126992253
DTLZ2,12,201,331,0,898.9327340648306,0.004376010876010379,0.04402587519423522,1.3225645153620809,0.34821472188745645
DTLZ2,12,201,331,1,864.1696122528376,0.005398853546824304,0.014931351276355179,2.655233389611108,0.5390127440350785
DTLZ2,12,201,331,2,1107.5964155190998,0.001240270880241688,0.0020901191149088998,1.0153908834984513,0.10934879171287258
DTLZ2,12,202,332,0,899.1664983512028,0.004441932929823584,0.007538479785229921,3.8616618531279547,0.6546711108381001
DTLZ2,12,202,332,1,874.7485451174439,0.005145825122451576,0.008601994951926657,1.3833962022175315,0.3563045281988395
DTLZ2,12,202,332,2,1078.491006459051,0.0015080561522497976,0.0016299165756504886,0.6503146059453827,0.06738189510085427
DTLZ2,12,203,333,0,910.8549946330586,0.004208703784484604,0.004555329701022273,2.6770160313715,0.6316511424629362
DTLZ2,12,203,333,1,885.996899048172,0.004886384099455215,0.009824737714834142,2.760074848067939,0.6143170162122019
DTLZ2,12,203,333,2,1010.9747050704718,0.0023067396679335027,0.004880883977746879,0.46810771083045216,0.05693120088723489
DTLZ2,12,204,334,0,902.5139633562285,0.004497312739069487,0.004625447821082443,2.689480150772795,0.6590780044493648
DTLZ2,12,204,334,1,885.2878351069123,0.004985982712378984,0.008568664104977962,1.4300279200725403,0.3506937739711376
DTLZ2,12,204,334,2,1015.4185917099459,0.0022873739902473877,0.0053414600693389444,0.22771614688342304,0.025944335826860693
DTLZ2,12,205,335,0,912.2110791113821,0.004313367777055932,0.05358221117381487,0.895854597950731,0.24666092000613252
DTLZ2,12,205,335,1,884.2017642869149,0.0050984612360200415,0.0070108842308117285,1.867780557705005,0.43998289341227964
DTLZ2,12,205,335,2,1128.0771172328941,0.001188826301779352,0.0012629962825031296,0.9528591493992979,0.08180556132968109
DTLZ2,12,206,336,0,913.1498522425209,0.004359422052568928,0.00760061241877648,2.3794438676490697,0.6167561466964567
DTLZ2,12,206,336,1,875.0022144648793,0.005470711955212342,0.007992194665074613,2.4743587865228975,0.5664386584344704
DTLZ2,12,206,336,2,1049.2464805294562,0.0019391321234343256,0.0030183984622335095,0.3894430382445578,0.03875709640891261
DTLZ2,12,207,337,0,916.3116231697284,0.0043479484053802345,0.021513311897604085,1.4661868653685404,0.3827785280663237
DTLZ2,12,207,337,1,892.0948457205611,0.005019969461775421,0.0045224550186269575,2.477812558875013,0.5095188767763831
DTLZ2,12,207,337,2,1112.2004327044674,0.001359557445666167,0.0028242948265341542,0.8104583698389081,0.07719016838973668
DTLZ2,12,208,338,0,927.6589242041985,0.004131535867538118,0.047083466114994935,1.9920757037693635,0.40962104166769886
DTLZ2,12,208,338,1,885.2116572971728,0.005311192989137443,0.003459238518010738,1.587293610580473,0.40773393940230634
DTLZ2,12,208,338,2,1124.449222567617,0.0012894420214846537,0.004509549127725381,2.129719310638237,0.20958924010344557
DTLZ2,12,209,339,0,905.8903917578898,0.004774404203038375,0.020283837153260875,2.044317713325925,0.6227162389952835
DTLZ2,12,209,339,1,903.9901700240212,0.004828229993882472,0.005862403626575686,2.1737619304647895,0.45949293228186794
DTLZ2,12,209,339,2,1114.5914141995338,0.0013937454940224302,0.006436425852178402,1.4915294005107933,0.15067928465310085
DTLZ2,12,210,340,0,893.8496313824245,0.005206023241082388,0.003288786650128652,2.799919444619887,0.6875149890065727
DTLZ2,12,210,340,1,913.388490483532,0.004640776983452015,0.003158509834372154,3.1169420682695543,0.5928510270789076
DTLZ2,12,210,340,2,1153.737001160755,0.001128700574373685,0.0015067455710336265,1.0493704212812833,0.09503212578227903
DTLZ2,12,211,341,0,908.7195412262283,0.004845361712196558,0.0772641338886993,1.2021650923067941,0.3492561358468944
DTLZ2,12,211,341,1,909.0439986160231,0.00483614987339779,0.003917026532720455,2.0415428414871717,0.46461849518504184
DTLZ2,12,211,341,2,1087.796383514856,0.0016950594924589517,0.003534224979587321,0.6494927862325919,0.07625844548712025
DTLZ2,12,212,342,0,908.2559351565608,0.004934824261891007,0.01925776874681681,2.019450057966527,0.46105365573004214
DTLZ2,12,212,342,1,909.5767452089312,0.004896854333938725,0.004414049598146165,2.314296885921898,0.508080946377668
DTLZ2,12,212,342,2,1048.9973802745267,0.002166835211297309,0.0060297596319305435,0.19041449259869558,0.02139515405069635
DTLZ2,12,213,343,0,917.7504516975691,0.004741913242020366,0.03130018297561088,2.5461588461737468,0.5152610555019624
DTLZ2,12,213,343,1,915.1988374956975,0.004812991906580851,0.008185363563773397,3.281606090073132,0.6468812582327028
DTLZ2,12,213,343,2,1071.1627950566476,0.0019384875923928707,0.005200426212326581,0.3855517701659432,0.04279525464022341
DTLZ2,12,214,344,0,903.8220069399547,0.005222499761945594,0.018565011149707284,2.5487420912250593,0.49174673504397215
DTLZ2,12,214,344,1,921.086965470407,0.004723728872177092,0.0031366868570495143,2.4165166311221755,0.5328046211615379
DTLZ2,12,214,344,2,1172.9804253649752,0.0010920991207699871,0.0020102488183650464,0.5446568183113917,0.055245050971198896
DTLZ2,12,215,345,0,928.0951613685058,0.004606615736912542,0.0029043603479508434,2.0977966291918917,0.48722055111682555
DTLZ2,12,215,345,1,911.7649992179004,0.005064022260256675,0.00405901219294643,2.773689768538386,0.7304658495099904
DTLZ2,12,215,345,2,1207.8083815923208,0.0009102532327886164,0.0017164978436589235,0.838056219097032,0.0854356522149808
DTLZ2,12,216,346,0,923.8689827433982,0.0047945130128921876,0.007285679918476722,2.1478087288967025,0.556106652394353
DTLZ2,12,216,346,1,922.7356605697477,0.0048260249493148315,0.008038076042101893,1.1081289724920174,0.2760374265914705
DTLZ2,12,216,346,2,1067.8109333077782,0.0020863951025175925,0.0060297596328555605,0.1904144926840382,0.021395154053787457
DTLZ2,12,217,347,0,936.5767067425484,0.0045250048125421724,0.09224769051159692,0.8211929707815527,0.27055655960291597
DTLZ2,12,217,347,1,911.9551093561578,0.005214951899006361,0.0048423162597864364,1.8607771982621986,0.46502229823040014
DTLZ2,12,217,347,2,1195.8816344277852,0.001015179803768708,0.0015849131808725035,0.5353905412511079,0.0616659525529493
DTLZ2,12,218,348,0,934.1036576396398,0.004661528755541334,0.008543033502353537,1.4809877492890475,0.4503392504250874
DTLZ2,12,218,348,1,918.2266395798797,0.005106890384681425,0.003276438212387967,3.0787804092295197,0.6424587903662501
DTLZ2,12,218,348,2,1207.016013699199,0.0009713014915358067,0.0013477422337238234,1.011799523322418,0.09121009224309982
DTLZ2,12,219,349,0,944.3330352740479,0.004464265267511431,0.029151525749472114,1.1529343647982937,0.29794570482697447
DTLZ2,12,219,349,1,924.3064244181918,0.0050071671962772105,0.005874638042970919,1.6936224332040788,0.4292739911567172
DTLZ2,12,219,349,2,1177.0379299017402,0.0011765097804153522,0.002769280202134377,1.3375663515175844,0.16080099782417642
DTLZ2,12,220,350,0,951.4539142143672,0.004353045735537937,0.006755221526216326,1.5888568430420182,0.462786132906146
