label,exp,tier,dist,problema,D,M,N,Nmin,iteracao,obj,dtp,dgps,dentro,tp,ngps,nfolhas
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,5,0,131.0,1.0,True,694.0,5.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,5,1,201.0,1.0,True,906.0,5.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,5,2,149.0,1.0,True,793.0,5.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,6,0,172.0,1.0,True,866.0,6.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,6,1,120.0,1.0,True,1026.0,6.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,6,2,206.0,1.0,True,999.0,6.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,7,0,211.0,1.0,True,1077.0,7.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,7,1,142.0,1.0,True,1168.0,7.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,7,2,227.0,1.0,True,1226.0,7.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,8,0,123.0,1.0,True,1200.0,8.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,8,1,189.0,1.0,True,1357.0,8.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,8,2,223.0,1.0,True,1449.0,8.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,9,0,122.0,1.0,True,1322.0,9.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,9,1,121.0,1.0,True,1478.0,9.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,9,2,140.0,1.0,True,1589.0,9.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,10,0,121.0,1.0,True,1443.0,10.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,10,1,134.0,1.0,True,1612.0,10.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,10,2,120.0,1.0,True,1709.0,10.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,11,0,122.0,1.0,True,1565.0,11.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,12,0,129.0,1.0,True,1694.0,12.0,14.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,2,0,244.0,1.0,True,576.0,2.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,2,1,386.0,1.0,True,598.0,2.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,2,2,305.0,1.0,True,510.0,2.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,3,0,222.0,1.0,True,798.0,3.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,3,1,200.0,1.0,True,798.0,3.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,3,2,248.0,1.0,True,758.0,3.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,4,0,200.0,1.0,True,998.0,4.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,4,1,205.0,1.0,True,1003.0,4.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,4,2,268.0,1.0,True,1026.0,4.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,5,0,254.0,1.0,True,1252.0,5.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,5,1,223.0,1.0,True,1226.0,5.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,5,2,215.0,1.0,True,1241.0,5.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,6,0,298.0,1.0,True,1550.0,6.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,6,1,223.0,1.0,True,1449.0,6.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,6,2,200.0,1.0,True,1441.0,6.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,7,0,250.0,1.0,True,1800.0,7.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,7,1,305.0,1.0,True,1754.0,7.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,7,2,355.0,1.0,True,1796.0,7.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,8,0,200.0,1.0,True,2000.0,8.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,8,1,246.0,1.0,True,2000.0,8.0,8.0
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,20,3,2000,200,8,2,204.0,1.0,True,2000.0,8.0,8.0
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,22,2,2000,220,6,0,398.0,1.0,True,618.0,2.0,8.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,2,0,507.0,1.0,True,1073.0,2.0,5.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,2,1,303.0,1.0,True,637.0,2.0,5.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,3,0,315.0,1.0,True,1388.0,3.0,5.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,3,1,518.0,1.0,True,1155.0,3.0,5.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,4,0,312.0,1.0,True,1700.0,4.0,5.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,4,1,313.0,1.0,True,1468.0,4.0,5.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,5,0,300.0,1.0,True,2000.0,5.0,5.0
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,30,2,2000,300,5,1,532.0,1.0,True,2000.0,5.0,5.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,2,0,166.0,1.0,True,279.0,2.0,14.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,2,1,145.0,1.0,True,288.0,2.0,15.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,3,0,165.0,1.0,True,444.0,3.0,14.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,3,1,138.0,1.0,True,426.0,3.0,15.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,4,0,138.0,1.0,True,582.0,4.0,14.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,4,1,104.0,1.0,True,530.0,4.0,15.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,5,0,100.0,1.0,True,682.0,5.0,14.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,6,0,328.0,1.0,False,1010.0,6.0,14.0
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,10,2,2000,100,8,0,100.0,1.0,True,1110.0,7.0,14.0
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,12,3,371,120,2,0,143.0,1.0,True,371.0,2.0,2.0
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,12,3,371,120,2,1,120.0,1.0,True,245.0,2.0,3.0
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,12,3,371,120,2,2,142.0,1.0,True,371.0,2.0,2.0
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,12,3,371,120,3,1,126.0,1.0,True,371.0,3.0,3.0
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,20,3,619,200,2,0,280.0,1.0,True,619.0,2.0,2.0
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,20,3,619,200,2,1,238.0,1.0,True,619.0,2.0,2.0
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,20,3,619,200,2,2,369.0,1.0,True,619.0,2.0,2.0
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,30,2,929,300,2,0,464.0,1.0,True,929.0,2.0,2.0
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,30,2,929,300,3,1,326.0,1.0,True,629.0,2.0,3.0
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,10,2,309,100,2,0,154.0,1.0,True,309.0,2.0,2.0
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,12,3,371,120,2,0,124.0,1.0,True,244.0,2.0,3.0
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,12,3,371,120,2,1,181.0,1.0,True,371.0,2.0,2.0
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,12,3,371,120,2,2,158.0,1.0,True,371.0,2.0,2.0
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,12,3,371,120,3,0,127.0,1.0,True,371.0,3.0,3.0
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,20,3,619,200,2,0,214.0,1.0,True,414.0,2.0,3.0
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,20,3,619,200,2,1,352.0,1.0,True,619.0,2.0,2.0
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,20,3,619,200,2,2,287.0,1.0,True,619.0,2.0,2.0
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,20,3,619,200,3,0,205.0,1.0,True,619.0,3.0,3.0
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,22,2,681,220,3,0,236.0,1.0,True,458.0,2.0,3.0
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,30,2,929,300,2,0,504.0,1.0,True,929.0,2.0,2.0
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,30,2,929,300,2,1,308.0,1.0,True,610.0,2.0,3.0
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,30,2,929,300,3,1,319.0,1.0,True,929.0,3.0,3.0
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,10,2,309,100,2,0,167.0,1.0,True,309.0,2.0,2.0
