alg,exp,problema,n_gen,caminho,has_fe,has_f_best,has_n_front1,has_modelo_hp,has_tempo_fit_s,has_tempo_busca_s,has_dist_min_arquivo,has_ideal,has_nadir_pop,has_nadir_front1,n_di10_literal,n_pisos_extra,chaves
e7,main,MMF11_L,13,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,MMF16_20,133,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,MMF4,13,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,WFG1,146,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,WFG2,146,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,WFG4,146,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,WFG5,146,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,WFG9,146,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,ZDT1,200,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,ZDT3,200,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,ZDT4,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,ZDT6,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e74,main,BBOB_F1,217,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,BBOB_F17,207,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,BBOB_F22,212,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,BBOB_F37,220,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,BBOB_F49,213,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,BBOB_F5,209,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,BBOB_F55,215,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,DTLZ1,137,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,DTLZ2,237,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,DTLZ3,240,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,DTLZ4,237,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,DTLZ7,487,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,MMF1,44,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,MMF11_L,47,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,MMF16_20,397,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,MMF4,38,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,WFG1,439,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,WFG2,460,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,WFG4,439,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,WFG5,438,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,WFG9,441,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,ZDT1,626,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,ZDT3,653,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,ZDT4,257,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
e74,main,ZDT6,212,e74_gen,True,True,True,True,True,True,True,False,False,False,7,0,Ymax;Ymin;aceito;arquivo;cand_classe;cand_dist_dec;cand_eucli;count;dist_min_arquivo;estrategia;f_best;fe;fe_treino_max;flag_copia;frac_nivel1;geracao;hv_base;hv_gain;k_local_efetivo;modelo_hp;n_cand;n_desalinhado;n_front;n_front1;n_por_nivel;n_por_nivel_pop;n_treino;range0;rec;score;score_best;slot_perdido;spr;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts
moead,main,BBOB_F1,12,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,BBOB_F17,14,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,BBOB_F22,14,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,BBOB_F37,13,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,BBOB_F49,14,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,BBOB_F5,14,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,BBOB_F55,13,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,DTLZ1,11,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,DTLZ2,17,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,DTLZ3,18,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,DTLZ4,18,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,DTLZ7,33,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,MMF1,3,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,MMF11_L,3,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,MMF16_20,29,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,MMF4,3,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,WFG1,31,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,WFG2,27,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,WFG4,27,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,WFG5,26,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,WFG9,25,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,ZDT1,38,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,ZDT3,38,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,ZDT4,14,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead,main,ZDT6,14,moead_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
moead_media,off,BBOB_F1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,BBOB_F17,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,BBOB_F22,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,BBOB_F37,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,BBOB_F49,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,BBOB_F5,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,BBOB_F55,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,DTLZ1,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,DTLZ2,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,DTLZ3,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,DTLZ4,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,DTLZ7,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,MMF1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,MMF11_L,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,MMF16_20,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,MMF4,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
