alg,label,dir,n_files,size_jsonl,nlink_jsonl,size_manifest,nlink_manifest,size_pop,nlink_pop,size_real,nlink_real,size_surrogate,nlink_surrogate,size_timing,nlink_timing,mtime_jsonl,mtime_manifest,mtime_pop,mtime_real,mtime_surrogate,mtime_timing,mtime_min,mtime_max,mtime_spread_s,run_id,exp,status,n_retries,n_geracoes,fe_final,maxfe,motivo_parada,created_at,updated_at,upd_minus_created_s,env_exec,env_python,path_jsonl,path_real,bucket,upload_status,tempo_total_s,tempo_total_despachante_s,n_fit_series,jsonl_linhas,jsonl_bad,n_header,n_footer,n_header_null,n_fit,n_decision,n_sonda,n_guard,recs,ts_min,ts_max,ts_first,ts_last,ts_span_s,n_retro,max_retro_s,max_gap_s,n_janelas_900s,hdr_ts,ftr_ts_last,ftr_ts_first,size_final_manifest,nlink_final_manifest,size_final,nlink_final,mtime_final_manifest,mtime_final,final_n,final_created_at,final_keys
b3,BBOB_F17,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F17/42,6,57834,3,6754,3,5659,3,24895,3,2909289,3,3474,3,1785285428.4145641,1785285325.0820599,1785285325.359286,1785285325.7190883,1785285341.0921452,1785285326.0723853,1785285325.0820599,1785285428.4145641,103.33250427246094,main_b3_BBOB_F17_42,main,ok,0,41,309,309,,2026-07-26T11:32:25Z,2026-07-26T11:32:25Z,0.0,,,data/experiments/main/b3/exp_main_b3_BBOB_F17_42.jsonl,data/experiments/main/b3/exp_main_b3_BBOB_F17_42__real.parquet,,,67.222492,,40,64,0,1,1,0,0,0,21,1,"{""b3_gen"": 40, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 21}",2026-07-26T11:31:20+00:00,2026-07-26T11:32:25+00:00,2026-07-26T11:31:20+00:00,2026-07-26T11:32:25+00:00,65.0,0,0.0,2.0,1,"[""2026-07-26T11:31:20Z""]",2026-07-26T11:32:25Z,2026-07-26T11:32:25Z,,,,,,,,,
b3,BBOB_F22,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F22/42,6,57189,3,6741,3,5659,3,25012,3,2840518,3,3474,3,1785285327.4915757,1785285327.4403574,1785285327.6346552,1785285327.9535143,1785285343.984333,1785285328.0638733,1785285327.4403574,1785285343.984333,16.543975591659546,main_b3_BBOB_F22_42,main,ok,0,41,309,309,,2026-07-26T11:32:36Z,2026-07-26T11:32:36Z,0.0,,,data/experiments/main/b3/exp_main_b3_BBOB_F22_42.jsonl,data/experiments/main/b3/exp_main_b3_BBOB_F22_42__real.parquet,,,65.190847,,40,64,0,1,1,0,0,0,21,1,"{""b3_gen"": 40, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 21}",2026-07-26T11:31:33+00:00,2026-07-26T11:32:36+00:00,2026-07-26T11:31:33+00:00,2026-07-26T11:32:36+00:00,63.0,0,0.0,2.0,1,"[""2026-07-26T11:31:33Z""]",2026-07-26T11:32:36Z,2026-07-26T11:32:36Z,,,,,,,,,
b3,BBOB_F37,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F37/42,6,56654,3,6728,3,5659,3,25154,3,2793207,3,3480,3,1785285328.6915698,1785285328.3649845,1785285489.7711754,1785285329.6418977,1785285344.7105095,1785285329.3839512,1785285328.3649845,1785285489.7711754,161.40619087219238,main_b3_BBOB_F37_42,main,ok,0,41,309,309,,2026-07-26T11:32:44Z,2026-07-26T11:32:44Z,0.0,,,data/experiments/main/b3/exp_main_b3_BBOB_F37_42.jsonl,data/experiments/main/b3/exp_main_b3_BBOB_F37_42__real.parquet,,,63.247361,,40,64,0,1,1,0,0,0,21,1,"{""b3_gen"": 40, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 21}",2026-07-26T11:31:43+00:00,2026-07-26T11:32:44+00:00,2026-07-26T11:31:43+00:00,2026-07-26T11:32:44+00:00,61.0,0,0.0,2.0,1,"[""2026-07-26T11:31:43Z""]",2026-07-26T11:32:44Z,2026-07-26T11:32:44Z,,,,,,,,,
b3,BBOB_F49,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F49/42,6,57350,3,6735,3,5591,3,24734,3,2698118,3,3475,3,1785285329.9527202,1785285330.2825737,1785285329.967487,1785285329.952729,1785285345.4190433,1785285330.703221,1785285329.9527202,1785285345.4190433,15.466323137283325,main_b3_BBOB_F49_42,main,ok,0,41,309,309,,2026-07-26T11:33:35Z,2026-07-26T11:33:35Z,0.0,,,data/experiments/main/b3/exp_main_b3_BBOB_F49_42.jsonl,data/experiments/main/b3/exp_main_b3_BBOB_F49_42__real.parquet,,,70.268994,,40,69,0,1,1,0,0,0,22,5,"{""b3_gen"": 40, ""footer"": 1, ""guard"": 5, ""header"": 1, ""sonda"": 22}",2026-07-26T11:32:27+00:00,2026-07-26T11:33:35+00:00,2026-07-26T11:32:27+00:00,2026-07-26T11:33:35+00:00,68.0,0,0.0,2.0,1,"[""2026-07-26T11:32:27Z""]",2026-07-26T11:33:35Z,2026-07-26T11:33:35Z,,,,,,,,,
b3,BBOB_F5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F5/42,6,61706,3,6962,3,5650,3,24585,3,3387116,3,3524,3,1785285332.2200837,1785285332.212583,1785285332.275724,1785285332.9320784,1785285335.6936643,1785285332.7125883,1785285332.212583,1785285335.6936643,3.481081247329712,main_b3_BBOB_F5_42,main,ok,0,43,309,309,,2026-07-26T11:33:52Z,2026-07-26T11:33:52Z,0.0,,,data/experiments/main/b3/exp_main_b3_BBOB_F5_42.jsonl,data/experiments/main/b3/exp_main_b3_BBOB_F5_42__real.parquet,,,76.06081,,42,82,0,1,1,0,0,0,23,15,"{""b3_gen"": 42, ""footer"": 1, ""guard"": 15, ""header"": 1, ""sonda"": 23}",2026-07-26T11:32:38+00:00,2026-07-26T11:33:52+00:00,2026-07-26T11:32:38+00:00,2026-07-26T11:33:52+00:00,74.0,0,0.0,2.0,1,"[""2026-07-26T11:32:38Z""]",2026-07-26T11:33:52Z,2026-07-26T11:33:52Z,,,,,,,,,
b3,BBOB_F55,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/BBOB_F55/42,6,57903,3,6740,3,5593,3,24654,3,2627373,3,3474,3,1785285331.425074,1785285331.5978658,1785285331.597866,1785285331.268037,1785285342.745075,1785285331.9110782,1785285331.268037,1785285342.745075,11.477037906646729,main_b3_BBOB_F55_42,main,ok,0,41,309,309,,2026-07-26T11:33:53Z,2026-07-26T11:33:53Z,0.0,,,data/experiments/main/b3/exp_main_b3_BBOB_F55_42.jsonl,data/experiments/main/b3/exp_main_b3_BBOB_F55_42__real.parquet,,,66.752369,,40,68,0,1,1,0,0,0,22,4,"{""b3_gen"": 40, ""footer"": 1, ""guard"": 4, ""header"": 1, ""sonda"": 22}",2026-07-26T11:32:49+00:00,2026-07-26T11:33:53+00:00,2026-07-26T11:32:49+00:00,2026-07-26T11:33:53+00:00,64.0,0,0.0,2.0,1,"[""2026-07-26T11:32:49Z""]",2026-07-26T11:33:53Z,2026-07-26T11:33:53Z,,,,,,,,,
b3,DTLZ1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ1/42,6,42493,3,5440,3,2562,3,15711,3,1925786,3,3242,3,1785285332.8969996,1785285332.832232,1785285332.8743231,1785285333.0455375,1785285344.455958,1785285333.1858494,1785285332.832232,1785285344.455958,11.623725891113281,main_b3_DTLZ1_42,main,ok,0,29,216,216,,2026-07-26T11:30:48Z,2026-07-26T11:30:48Z,0.0,,,data/experiments/main/b3/exp_main_b3_DTLZ1_42.jsonl,data/experiments/main/b3/exp_main_b3_DTLZ1_42__real.parquet,,,40.325968,,28,49,0,1,1,0,0,0,16,3,"{""b3_gen"": 28, ""footer"": 1, ""guard"": 3, ""header"": 1, ""sonda"": 16}",2026-07-26T11:30:10+00:00,2026-07-26T11:30:48+00:00,2026-07-26T11:30:10+00:00,2026-07-26T11:30:48+00:00,38.0,0,0.0,2.0,1,"[""2026-07-26T11:30:10Z""]",2026-07-26T11:30:48Z,2026-07-26T11:30:48Z,,,,,,,,,
b3,DTLZ2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ2/42,6,74915,3,7568,3,6000,3,34428,3,4625123,3,3593,3,1785285334.0522017,1785285333.8025768,1785285333.879646,1785285334.1210706,1785285358.7167017,1785285333.969195,1785285333.8025768,1785285358.7167017,24.914124965667725,main_b3_DTLZ2_42,main,ok,0,49,371,371,,2026-07-26T11:35:48Z,2026-07-26T11:35:48Z,0.0,,,data/experiments/main/b3/exp_main_b3_DTLZ2_42.jsonl,data/experiments/main/b3/exp_main_b3_DTLZ2_42__real.parquet,,,105.963153,,48,76,0,1,1,0,0,0,25,1,"{""b3_gen"": 48, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 25}",2026-07-26T11:34:04+00:00,2026-07-26T11:35:48+00:00,2026-07-26T11:34:04+00:00,2026-07-26T11:35:48+00:00,104.0,0,0.0,3.0,1,"[""2026-07-26T11:34:04Z""]",2026-07-26T11:35:48Z,2026-07-26T11:35:48Z,,,,,,,,,
b3,DTLZ3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ3/42,6,73147,3,7568,3,6000,3,34136,3,4101879,3,3600,3,1785285334.568779,1785285334.274733,1785285334.2483335,1785285334.5491316,1785285357.66252,1785285360.2635434,1785285334.2483335,1785285360.2635434,26.015209913253784,main_b3_DTLZ3_42,main,ok,0,49,371,371,,2026-07-26T11:35:37Z,2026-07-26T11:35:37Z,0.0,,,data/experiments/main/b3/exp_main_b3_DTLZ3_42.jsonl,data/experiments/main/b3/exp_main_b3_DTLZ3_42__real.parquet,,,93.574671,,48,76,0,1,1,0,0,0,25,1,"{""b3_gen"": 48, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 25}",2026-07-26T11:34:06+00:00,2026-07-26T11:35:37+00:00,2026-07-26T11:34:06+00:00,2026-07-26T11:35:37+00:00,91.0,0,0.0,2.0,1,"[""2026-07-26T11:34:06Z""]",2026-07-26T11:35:37Z,2026-07-26T11:35:37Z,,,,,,,,,
b3,DTLZ4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ4/42,6,75312,3,7573,3,5995,3,33962,3,3718794,3,3591,3,1785285343.5660467,1785285335.9089923,1785285335.9595695,1785285336.4903388,1785285360.016391,1785285336.5803604,1785285335.9089923,1785285360.016391,24.107398748397827,main_b3_DTLZ4_42,main,ok,0,49,371,371,,2026-07-26T11:35:38Z,2026-07-26T11:35:38Z,0.0,,,data/experiments/main/b3/exp_main_b3_DTLZ4_42.jsonl,data/experiments/main/b3/exp_main_b3_DTLZ4_42__real.parquet,,,87.664221,,48,79,0,1,1,0,0,0,26,3,"{""b3_gen"": 48, ""footer"": 1, ""guard"": 3, ""header"": 1, ""sonda"": 26}",2026-07-26T11:34:12+00:00,2026-07-26T11:35:38+00:00,2026-07-26T11:34:12+00:00,2026-07-26T11:35:38+00:00,86.0,0,0.0,2.0,1,"[""2026-07-26T11:34:12Z""]",2026-07-26T11:35:38Z,2026-07-26T11:35:38Z,,,,,,,,,
b3,DTLZ7,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/DTLZ7/42,6,159127,3,12747,3,8120,3,88725,3,9786160,3,4632,3,1785285409.8960814,1785285409.2185807,1785285336.5690005,1785285337.490331,1785285403.8487186,1785285336.801396,1785285336.5690005,1785285409.8960814,73.32708096504211,main_b3_DTLZ7_42,main,ok,0,99,681,681,,2026-07-26T12:45:13Z,2026-07-26T12:45:13Z,0.0,,,data/experiments/main/b3/exp_main_b3_DTLZ7_42.jsonl,data/experiments/main/b3/exp_main_b3_DTLZ7_42__real.parquet,,,794.436295,,98,207,0,1,1,0,0,0,51,56,"{""b3_gen"": 98, ""footer"": 1, ""guard"": 56, ""header"": 1, ""sonda"": 51}",2026-07-26T12:32:01+00:00,2026-07-26T12:45:13+00:00,2026-07-26T12:32:01+00:00,2026-07-26T12:45:13+00:00,792.0,0,0.0,9.0,1,"[""2026-07-26T12:32:01Z""]",2026-07-26T12:45:13Z,2026-07-26T12:45:13Z,,,,,,,,,
b3,MMF1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF1/42,6,12680,3,3330,3,2145,3,4707,3,496549,3,2847,3,1785285338.2920775,1785285338.5172787,1785285338.5183022,1785285338.5744183,1785285340.621128,1785285338.847706,1785285338.2920775,1785285340.621128,2.3290505409240723,main_b3_MMF1_42,main,ok,0,9,61,61,,2026-07-26T10:44:57Z,2026-07-26T10:44:57Z,0.0,,,data/experiments/main/b3/exp_main_b3_MMF1_42.jsonl,data/experiments/main/b3/exp_main_b3_MMF1_42__real.parquet,,,15.503765,,8,19,0,1,1,0,0,0,6,3,"{""b3_gen"": 8, ""footer"": 1, ""guard"": 3, ""header"": 1, ""sonda"": 6}",2026-07-26T10:44:44+00:00,2026-07-26T10:44:57+00:00,2026-07-26T10:44:44+00:00,2026-07-26T10:44:57+00:00,13.0,0,0.0,2.0,1,"[""2026-07-26T10:44:44Z""]",2026-07-26T10:44:57Z,2026-07-26T10:44:57Z,,,,,,,,,
b3,MMF11_L,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF11_L/42,6,11985,3,3336,3,2167,3,4721,3,401743,3,2868,3,1785285336.9199245,1785285336.9601538,1785285337.2401617,1785285337.195249,1785285339.5872867,1785285337.308102,1785285336.9199245,1785285339.5872867,2.6673622131347656,main_b3_MMF11_L_42,main,ok,0,9,61,61,,2026-07-26T10:45:06Z,2026-07-26T10:45:06Z,0.0,,,data/experiments/main/b3/exp_main_b3_MMF11_L_42.jsonl,data/experiments/main/b3/exp_main_b3_MMF11_L_42__real.parquet,,,14.559048,,8,16,0,1,1,0,0,0,5,1,"{""b3_gen"": 8, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 5}",2026-07-26T10:44:54+00:00,2026-07-26T10:45:06+00:00,2026-07-26T10:44:54+00:00,2026-07-26T10:45:06+00:00,12.0,0,0.0,2.0,1,"[""2026-07-26T10:44:54Z""]",2026-07-26T10:45:06Z,2026-07-26T10:45:06Z,,,,,,,,,
b3,MMF16_20,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF16_20/42,6,123600,3,10912,3,6652,3,79098,3,7632955,3,4234,3,1785285337.9598606,1785285337.3656445,1785285337.4252875,1785285338.2235107,1785285378.6270661,1785285337.6948824,1785285337.3656445,1785285378.6270661,41.26142168045044,main_b3_MMF16_20_42,main,ok,0,81,619,619,,2026-07-26T12:25:47Z,2026-07-26T12:25:47Z,0.0,,,data/experiments/main/b3/exp_main_b3_MMF16_20_42.jsonl,data/experiments/main/b3/exp_main_b3_MMF16_20_42__real.parquet,,,383.225547,,80,124,0,1,1,0,0,0,41,1,"{""b3_gen"": 80, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 41}",2026-07-26T12:19:25+00:00,2026-07-26T12:25:47+00:00,2026-07-26T12:19:25+00:00,2026-07-26T12:25:47+00:00,382.0,0,0.0,7.0,1,"[""2026-07-26T12:19:25Z""]",2026-07-26T12:25:47Z,2026-07-26T12:25:47Z,,,,,,,,,
b3,MMF4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/MMF4/42,6,12756,3,3319,3,2146,3,4707,3,509086,3,2847,3,1785285338.8812609,1785285338.8253033,1785285338.8374815,1785285338.9004805,1785285366.2189438,1785285338.943255,1785285338.8253033,1785285366.2189438,27.393640518188477,main_b3_MMF4_42,main,ok,0,9,61,61,,2026-07-26T10:45:13Z,2026-07-26T10:45:13Z,0.0,,,data/experiments/main/b3/exp_main_b3_MMF4_42.jsonl,data/experiments/main/b3/exp_main_b3_MMF4_42__real.parquet,,,15.067275,,8,19,0,1,1,0,0,0,6,3,"{""b3_gen"": 8, ""footer"": 1, ""guard"": 3, ""header"": 1, ""sonda"": 6}",2026-07-26T10:45:00+00:00,2026-07-26T10:45:13+00:00,2026-07-26T10:45:00+00:00,2026-07-26T10:45:13+00:00,13.0,0,0.0,2.0,1,"[""2026-07-26T10:45:00Z""]",2026-07-26T10:45:13Z,2026-07-26T10:45:13Z,,,,,,,,,
b3,WFG1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG1/42,6,128047,3,11807,3,7738,3,86721,3,9917428,3,4410,3,1785285340.2313223,1785285339.1655376,1785285339.412925,1785285339.6903756,1785285368.5995708,1785285339.469321,1785285339.1655376,1785285368.5995708,29.434033155441284,main_b3_WFG1_42,main,ok,0,90,681,681,,2026-07-26T12:42:18Z,2026-07-26T12:42:18Z,0.0,,,data/experiments/main/b3/exp_main_b3_WFG1_42.jsonl,data/experiments/main/b3/exp_main_b3_WFG1_42__real.parquet,,,585.804968,,89,148,0,1,1,0,0,0,46,11,"{""b3_gen"": 89, ""footer"": 1, ""guard"": 11, ""header"": 1, ""sonda"": 46}",2026-07-26T12:32:35+00:00,2026-07-26T12:42:18+00:00,2026-07-26T12:32:35+00:00,2026-07-26T12:42:18+00:00,583.0,0,0.0,8.0,1,"[""2026-07-26T12:32:35Z""]",2026-07-26T12:42:18Z,2026-07-26T12:42:18Z,,,,,,,,,
b3,WFG2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG2/42,6,139151,3,12321,3,7937,3,87835,3,12233804,3,4461,3,1785285340.0546272,1785285339.597267,1785285339.73591,1785285340.4170022,1785285364.068794,1785285339.9223487,1785285339.597267,1785285364.068794,24.471527099609375,main_b3_WFG2_42,main,ok,0,95,681,681,,2026-07-26T12:41:54Z,2026-07-26T12:41:54Z,0.0,,,data/experiments/main/b3/exp_main_b3_WFG2_42.jsonl,data/experiments/main/b3/exp_main_b3_WFG2_42__real.parquet,,,540.779803,,94,180,0,1,1,0,0,0,49,35,"{""b3_gen"": 94, ""footer"": 1, ""guard"": 35, ""header"": 1, ""sonda"": 49}",2026-07-26T12:32:55+00:00,2026-07-26T12:41:54+00:00,2026-07-26T12:32:55+00:00,2026-07-26T12:41:54+00:00,539.0,0,0.0,6.0,1,"[""2026-07-26T12:32:55Z""]",2026-07-26T12:41:54Z,2026-07-26T12:41:54Z,,,,,,,,,
b3,WFG4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG4/42,6,134942,3,12107,3,7859,3,89384,3,12346928,3,4425,3,1785285340.6890566,1785285340.007822,1785285340.0824986,1785285340.5829163,1785285365.32712,1785285340.1425169,1785285340.007822,1785285365.32712,25.319298028945923,main_b3_WFG4_42,main,ok,0,93,681,681,,2026-07-26T12:41:35Z,2026-07-26T12:41:35Z,0.0,,,data/experiments/main/b3/exp_main_b3_WFG4_42.jsonl,data/experiments/main/b3/exp_main_b3_WFG4_42__real.parquet,,,521.060154,,92,166,0,1,1,0,0,0,48,24,"{""b3_gen"": 92, ""footer"": 1, ""guard"": 24, ""header"": 1, ""sonda"": 48}",2026-07-26T12:32:56+00:00,2026-07-26T12:41:35+00:00,2026-07-26T12:32:56+00:00,2026-07-26T12:41:35+00:00,519.0,0,0.0,6.0,1,"[""2026-07-26T12:32:56Z""]",2026-07-26T12:41:35Z,2026-07-26T12:41:35Z,,,,,,,,,
b3,WFG5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG5/42,6,127756,3,11697,3,7713,3,87115,3,11785510,3,4340,3,1785285356.3583152,1785285340.4939265,1785285340.5984614,1785285397.9556322,1785285365.2235358,1785285340.8440392,1785285340.4939265,1785285397.9556322,57.461705684661865,main_b3_WFG5_42,main,ok,0,89,681,681,,2026-07-26T12:47:10Z,2026-07-26T12:47:10Z,0.0,,,data/experiments/main/b3/exp_main_b3_WFG5_42.jsonl,data/experiments/main/b3/exp_main_b3_WFG5_42__real.parquet,,,480.388895,,88,141,0,1,1,0,0,0,46,5,"{""b3_gen"": 88, ""footer"": 1, ""guard"": 5, ""header"": 1, ""sonda"": 46}",2026-07-26T12:39:11+00:00,2026-07-26T12:47:10+00:00,2026-07-26T12:39:11+00:00,2026-07-26T12:47:10+00:00,479.0,0,0.0,7.0,1,"[""2026-07-26T12:39:11Z""]",2026-07-26T12:47:10Z,2026-07-26T12:47:10Z,,,,,,,,,
b3,WFG9,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/WFG9/42,6,130151,3,11895,3,7790,3,87870,3,11134556,3,4416,3,1785285361.4497738,1785285354.574126,1785285363.720188,1785285346.6970658,1785285364.2754967,1785285340.950503,1785285340.950503,1785285364.2754967,23.32499361038208,main_b3_WFG9_42,main,ok,0,91,681,681,,2026-07-26T12:50:03Z,2026-07-26T12:50:03Z,0.0,,,data/experiments/main/b3/exp_main_b3_WFG9_42.jsonl,data/experiments/main/b3/exp_main_b3_WFG9_42__real.parquet,,,494.571894,,90,149,0,1,1,0,0,0,46,11,"{""b3_gen"": 90, ""footer"": 1, ""guard"": 11, ""header"": 1, ""sonda"": 46}",2026-07-26T12:41:50+00:00,2026-07-26T12:50:03+00:00,2026-07-26T12:41:50+00:00,2026-07-26T12:50:03+00:00,493.0,0,0.0,7.0,1,"[""2026-07-26T12:41:50Z""]",2026-07-26T12:50:03Z,2026-07-26T12:50:03Z,,,,,,,,,
b3,ZDT1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT1/42,6,175295,3,15089,3,9187,3,157485,3,12939342,3,4890,3,1785285355.155627,1785285391.7894187,1785285540.1984532,1785285342.4437678,1785285369.6027086,1785285347.8082843,1785285342.4437678,1785285540.1984532,197.7546854019165,main_b3_ZDT1_42,main,ok,0,121,929,929,,2026-07-26T15:29:56Z,2026-07-26T15:29:56Z,0.0,,,data/experiments/main/b3/exp_main_b3_ZDT1_42.jsonl,data/experiments/main/b3/exp_main_b3_ZDT1_42__real.parquet,,,2178.354922,,120,187,0,1,1,0,0,0,62,3,"{""b3_gen"": 120, ""footer"": 1, ""guard"": 3, ""header"": 1, ""sonda"": 62}",2026-07-26T14:53:40+00:00,2026-07-26T15:29:56+00:00,2026-07-26T14:53:40+00:00,2026-07-26T15:29:56+00:00,2176.0,0,0.0,21.0,1,"[""2026-07-26T14:53:40Z""]",2026-07-26T15:29:56Z,2026-07-26T15:29:56Z,,,,,,,,,
b3,ZDT3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT3/42,6,196006,3,16273,3,10062,3,155237,3,13380172,3,5063,3,1785285353.5393002,1785285343.0724356,1785285343.150778,1785285344.986306,1785285370.1439705,1785285343.2829115,1785285343.0724356,1785285370.1439705,27.071534872055054,main_b3_ZDT3_42,main,ok,0,132,929,929,,2026-07-26T15:34:17Z,2026-07-26T15:34:17Z,0.0,,,data/experiments/main/b3/exp_main_b3_ZDT3_42.jsonl,data/experiments/main/b3/exp_main_b3_ZDT3_42__real.parquet,,,2254.273409,,131,258,0,1,1,0,0,0,67,58,"{""b3_gen"": 131, ""footer"": 1, ""guard"": 58, ""header"": 1, ""sonda"": 67}",2026-07-26T14:56:44+00:00,2026-07-26T15:34:17+00:00,2026-07-26T14:56:44+00:00,2026-07-26T15:34:17+00:00,2253.0,0,0.0,20.0,1,"[""2026-07-26T14:56:44Z""]",2026-07-26T15:34:17Z,2026-07-26T15:34:17Z,,,,,,,,,
b3,ZDT4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT4/42,6,63215,3,7010,3,5673,3,23867,3,2304538,3,3520,3,1785285344.1032617,1785285344.0236692,1785285343.99264,1785285351.4195395,1785285355.2573366,1785285344.4358454,1785285343.99264,1785285355.2573366,11.264696598052979,main_b3_ZDT4_42,main,ok,0,44,309,309,,2026-07-26T11:33:59Z,2026-07-26T11:33:59Z,0.0,,,data/experiments/main/b3/exp_main_b3_ZDT4_42.jsonl,data/experiments/main/b3/exp_main_b3_ZDT4_42__real.parquet,,,64.897342,,43,86,0,1,1,0,0,0,23,18,"{""b3_gen"": 43, ""footer"": 1, ""guard"": 18, ""header"": 1, ""sonda"": 23}",2026-07-26T11:32:56+00:00,2026-07-26T11:33:59+00:00,2026-07-26T11:32:56+00:00,2026-07-26T11:33:59+00:00,63.0,0,0.0,2.0,1,"[""2026-07-26T11:32:56Z""]",2026-07-26T11:33:59Z,2026-07-26T11:33:59Z,,,,,,,,,
b3,ZDT6,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b3/ZDT6/42,6,58417,3,6715,3,5631,3,24454,3,2803290,3,3449,3,1785285345.0230365,1785285344.8428824,1785285344.7745724,1785285345.181947,1785285361.462323,1785285345.1068563,1785285344.7745724,1785285361.462323,16.687750577926636,main_b3_ZDT6_42,main,ok,0,41,309,309,,2026-07-26T11:34:51Z,2026-07-26T11:34:51Z,0.0,,,data/experiments/main/b3/exp_main_b3_ZDT6_42.jsonl,data/experiments/main/b3/exp_main_b3_ZDT6_42__real.parquet,,,66.035119,,40,64,0,1,1,0,0,0,21,1,"{""b3_gen"": 40, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 21}",2026-07-26T11:33:47+00:00,2026-07-26T11:34:51+00:00,2026-07-26T11:33:47+00:00,2026-07-26T11:34:51+00:00,64.0,0,0.0,2.0,1,"[""2026-07-26T11:33:47Z""]",2026-07-26T11:34:51Z,2026-07-26T11:34:51Z,,,,,,,,,
b4,BBOB_F1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F1/42,6,196648,3,24007,3,6887,3,21510,3,1358577,3,6754,3,1785285346.959861,1785285346.1736395,1785285347.600946,1785285346.5109785,1785285353.8503704,1785285346.8359885,1785285346.1736395,1785285353.8503704,7.6767308712005615,main_b4_BBOB_F1_42,main,ok,0,201,309,309,,2026-07-26T12:13:28Z,2026-07-26T12:13:28Z,0.0,,,data/experiments/main/b4/exp_main_b4_BBOB_F1_42.jsonl,data/experiments/main/b4/exp_main_b4_BBOB_F1_42__real.parquet,,,387.04283,,200,304,0,1,1,0,0,0,101,1,"{""b4_gen"": 200, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 101}",2026-07-26T12:07:03+00:00,2026-07-26T12:13:28+00:00,2026-07-26T12:07:03+00:00,2026-07-26T12:13:28+00:00,385.0,0,0.0,9.0,1,"[""2026-07-26T12:07:03Z""]",2026-07-26T12:13:28Z,2026-07-26T12:13:28Z,,,,,,,,,
b4,BBOB_F17,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/b4/BBOB_F17/42,6,196617,3,24032,3,6894,3,21641,3,1355393,3,6784,3,1785285346.2556934,1785285345.4300656,1785285345.4300654,1785285345.912825,1785285352.152123,1785285345.763335,1785285345.4300654,1785285352.152123,6.722057580947876,main_b4_BBOB_F17_42,main,ok,0,201,309,309,,2026-07-26T12:13:34Z,2026-07-26T12:13:34Z,0.0,,,data/experiments/main/b4/exp_main_b4_BBOB_F17_42.jsonl,data/experiments/main/b4/exp_main_b4_BBOB_F17_42__real.parquet,,,382.549279,,200,304,0,1,1,0,0,0,101,1,"{""b4_gen"": 200, ""footer"": 1, ""guard"": 1, ""header"": 1, ""sonda"": 101}",2026-07-26T12:07:14+00:00,2026-07-26T12:13:34+00:00,2026-07-26T12:07:14+00:00,2026-07-26T12:13:34+00:00,380.0,0,0.0,9.0,1,"[""2026-07-26T12:07:14Z""]",2026-07-26T12:13:34Z,2026-07-26T12:13:34Z,,,,,,,,,
