problema,D,M,geracao,N,lote,nivel,ramo_QU,n_front1,n_front2,entrada,sel,n_sub1,n_sub2,n_pool,rcond,n_treino,hp_n,hp_c,hp_poly,hp_bf,s0_min,s0_max,s0_med,s0_int,s0_teto,s1_min,s1_max,s1_med,s0_nan,s1_nan,mu_min,mu_max,dist_min,dist_min_med,dist_min_max,U_max,U_min,Q_med,U_pool_max,fit1_med,fit2_med,fit3_med,fit2_min,fit2_max,fit3_max,fit1_max
BBOB_F1,10,2,52,100,3,3,True,140,17,200,3,100,100,200,1.1631419684707617e-08,282,282,1,0,MQ,6.0,390.0,184.0,1.0,398,0.24505172669887543,1.1380878686904907,0.5772409737110138,0.0,0.0,0.21986638009548187,79.4260482788086,"[0.343364030156393, 0.2248545989291157, 0.3846730915437117]",0.343364030156393,0.3846730915437117,32.0,8.0,26.0,390,0.003797952776670957,0.9999999999964269,0.001802884121750432,0.42477053543877563,1.6079588412495207,0.003271916802168968,0.01573820093600342
BBOB_F1,10,2,53,100,5,3,True,137,20,200,5,100,100,200,1.1504982761517178e-08,285,285,1,0,MQ,6.0,394.0,192.0,1.0,398,0.009006182663142681,1.518851637840271,0.6012608408927917,0.0,0.0,0.223080575466156,78.82135772705078,"[0.44656854142558383, 0.37236597117309117, 0.3133450085989503, 0.22142077047199984, 0.04463967771039997]",0.3133450085989503,0.44656854142558383,38.0,10.0,31.5,394,0.004521430766918522,0.9205411419723841,0.0012359093021876379,0.444256090772873,1.058716082476698,0.003731279247939362,0.013096412098009436
BBOB_F1,10,2,54,100,3,3,True,143,14,200,3,100,100,200,1.1366356223925521e-08,290,290,1,0,MQ,22.0,390.0,189.0,1.0,398,0.2500302195549011,1.60519540309906,0.5790649652481079,0.0,0.0,0.2153286635875702,79.36396026611328,"[0.13775948845597097, 0.23148299800795355, 0.22235162883992377]",0.22235162883992377,0.23148299800795355,26.0,4.0,22.0,390,0.0038437819423171107,0.7795811685284812,0.0016564843857281779,0.4349792805734447,1.4144904275336936,0.0032594308600569703,0.010173037001845242
BBOB_F1,10,2,55,100,3,3,True,135,17,200,3,100,100,200,1.1294094080570218e-08,293,293,1,0,MQ,22.0,384.0,191.0,1.0,398,0.16607484221458435,1.3204283714294434,0.6108688414096832,0.0,0.0,0.22183896601200104,78.82135772705078,"[0.24029890053391237, 0.2180137377535365, 0.1834324327265292]",0.2180137377535365,0.24029890053391237,32.0,6.0,27.0,384,0.002902938636462349,0.8861251146980473,0.001717043552738602,0.2895794305656816,1.3243980941004745,0.004330742297100727,0.01731655569971574
BBOB_F1,10,2,56,100,3,3,True,141,15,200,3,100,100,200,1.1199819990813342e-08,296,296,1,0,MQ,6.0,384.0,187.0,1.0,398,0.0854700580239296,1.4674345254898071,0.6046651601791382,0.0,0.0,0.18958261609077454,81.58219146728516,"[0.37560538632108603, 0.2670839333610708, 0.2341190173133723]",0.2670839333610708,0.37560538632108603,28.0,4.0,25.0,384,0.005188880948900611,0.8387304677333312,0.0013894738498846904,0.4978667280360476,1.2964093252746132,0.002805116865720545,0.011431509553806951
BBOB_F1,10,2,57,100,3,3,True,149,15,200,3,100,100,200,1.115030159233453e-08,298,299,1,0,MQ,14.0,384.0,206.0,1.0,398,0.16916921734809875,1.1978808641433716,0.5958842933177948,0.0,0.0,0.22174294292926788,80.1448745727539,"[0.4064572668212719, 0.1659517655410295, 0]",0.1659517655410295,0.4064572668212719,28.0,4.0,23.0,384,0.005336153915358993,0.9999999999993578,0.0015525086336362786,0.2942867539653493,1.8030959481417144,0.003984826038671634,0.02329798098271102
BBOB_F1,10,2,58,100,4,3,True,145,15,200,4,100,100,200,1.108951858826141e-08,300,301,1,0,MQ,10.0,390.0,188.0,1.0,398,0.11075244098901749,1.3423478603363037,0.5849739611148834,0.0,0.0,0.20793893933296204,79.45684814453125,"[0.22395463206565894, 0.24675888341847005, 0, 0.42771040695286544]",0.2353567577420645,0.42771040695286544,28.0,6.0,25.0,390,0.006687982806733883,0.9767548300356532,0.001066778096070988,0.45833439030509115,1.419659143093278,0.003815142817501351,0.01803200550885839
BBOB_F1,10,2,59,100,2,3,True,133,25,200,2,100,100,200,1.0731870779341328e-08,304,304,1,0,MQ,24.0,368.0,191.0,1.0,398,0.06947562843561172,2.104182243347168,0.5933909714221954,0.0,0.0,0.19730369746685028,79.9235610961914,"[0.3473995771077226, 0.19896340903937418]",0.2731814930735484,0.3473995771077226,48.0,4.0,39.0,368,0.004859375287035991,0.8968593407987075,0.0009936890793966857,0.12329410665069851,1.319200982216623,0.002872526976220212,0.015622586701315139
BBOB_F17,10,2,1,100,3,3,True,107,10,200,3,100,100,200,0.0018148465542565302,109,109,1,0,MQ,14.0,378.0,222.0,1.0,398,0.0033093865495175123,1.1549116373062134,0.26852449774742126,0.0,0.0,-13247015.0,58103180.0,"[5.474658425959495, 7.772868422318667, 6.565703433635206]",6.565703433635206,7.772868422318667,18.0,6.0,16.5,378,0.007308861770087188,-0.5116071319864428,0.0045145562557479865,-0.9308312377922743,-0.409756704547922,0.0057540232747372005,0.054319234056473764
BBOB_F17,10,2,2,100,2,3,True,82,20,200,2,100,100,200,0.0011613469306041555,112,112,1,0,MQ,18.0,392.0,210.0,1.0,398,0.0011512415949255228,2.2859723567962646,0.45575638115406036,0.0,0.0,-12855137.0,61574260.0,"[7.045397357853986, 7.339411206746735]",7.192404282300361,7.339411206746735,38.0,6.0,31.5,392,0.005122537831842206,0.26786038170270965,0.0030980046404950807,-0.11739384194185654,3.965936090341267,0.0051646906412432135,0.03926797304706718
BBOB_F17,10,2,3,100,3,3,True,95,11,200,3,100,100,200,0.0011365334432979107,114,114,1,0,MQ,18.0,384.0,166.0,1.0,398,0.1901601105928421,2.4583890438079834,0.8324059247970581,0.0,0.0,-12655329.0,51915840.0,"[5.00309914107641, 4.147315696019227, 4.768235579363606]",4.768235579363606,5.00309914107641,20.0,0.0,18.0,384,0.013899177418747674,0.8339879171803375,0.010790610823447646,0.3465927059610934,2.2178435172768136,0.012368133639005421,0.046251903404384655
BBOB_F17,10,2,4,100,4,3,True,88,15,200,4,100,100,200,0.00038466597849225496,117,117,1,0,MQ,10.0,386.0,179.0,1.0,398,0.2247830182313919,3.821089744567871,0.9314016103744507,0.0,0.0,-12546354.0,60056632.0,"[5.1241333282245405, 4.563069979345848, 5.819611034528683, 7.203051817766388]",5.471872181376612,7.203051817766388,28.0,8.0,24.0,386,0.004434276808999382,1.046612276612633,0.0074169273990903565,0.48062273831073377,4.2283367831711836,0.01354592553022192,0.025095475592382475
BBOB_F17,10,2,5,100,3,3,True,121,13,200,3,100,100,200,0.0003600200600257516,121,121,1,0,MQ,8.0,380.0,169.0,1.0,398,0.7172485589981079,3.4199390411376953,1.2920979261398315,0.0,0.0,-11563612.0,47143392.0,"[3.8054611497657, 3.7639481436233204, 3.9937810293177005]",3.8054611497657,3.9937810293177005,24.0,4.0,22.0,380,0.007969497473324386,1.7650872253142857,0.00531517543643605,1.246885379783432,3.2856948741581498,0.006939534505346804,0.021119576574046867
BBOB_F17,10,2,6,100,7,3,True,127,19,200,7,100,100,200,0.00033689124607256453,124,124,1,0,MQ,12.0,380.0,184.0,1.0,398,0.501043438911438,3.2247180938720703,1.0315318703651428,0.0,0.0,-11076206.0,50701000.0,"[3.818841065203703, 3.7993052904783755, 5.70989398712958, 3.096746215949495, 4.297123544261665, 3.778279507244794, 3.1848492456122766]",3.7993052904783755,5.70989398712958,34.0,4.0,30.0,380,0.003119555180305822,1.2141157592602054,0.004083488757626335,1.0647827059908037,2.922160406510879,0.004496222476044401,0.02241127062609358
BBOB_F17,10,2,7,100,4,3,True,126,16,200,4,100,100,200,8.19226475364708e-05,131,131,1,0,MQ,8.0,378.0,182.0,1.0,398,0.19542211294174194,4.449016094207764,1.8770695328712463,0.0,0.0,-10371452.0,61686144.0,"[1.962842930731869, 1.9989592355662849, 4.507567595745427, 1.7773704354635336]",1.980901083149077,4.507567595745427,30.0,8.0,25.0,378,0.004091861348583824,1.6382119248481946,0.0018408955535177975,0.34051273483484046,5.031446260996324,0.0035302868038888094,0.016884973498806466
BBOB_F17,10,2,8,100,5,3,True,128,15,200,5,100,100,200,7.666807291585577e-05,135,135,1,0,MQ,16.0,392.0,162.0,1.0,398,0.5764755010604858,6.099697113037109,1.9338148832321167,0.0,0.0,-11058195.0,56738956.0,"[5.228638364020723, 1.4674721156705377, 1.8794656763943205, 0.6016366432377245, 4.949722621645379]",1.8794656763943205,5.228638364020723,28.0,6.0,24.0,392,0.005101925735595467,3.57259006315285,0.0020283704449693945,1.0921015289091063,7.120941121231516,0.005250950554901809,0.014362214197352452
BBOB_F17,10,2,9,100,3,3,True,129,11,200,3,100,100,200,6.49411971948291e-05,140,140,1,0,MQ,10.0,394.0,151.0,1.0,398,0.34936797618865967,4.647982120513916,1.9114072918891907,0.0,0.0,-8388360.5,55428304.0,"[1.2193876401687709, 1.3263353584299968, 2.427123049931927]",1.3263353584299968,2.427123049931927,20.0,0.0,18.0,394,0.005966845096626622,2.3602002230478565,0.00402717875954824,0.9250229299329771,5.119995670126498,0.007204668310092793,0.015571347417434177
BBOB_F17,10,2,10,100,3,3,True,141,15,200,3,100,100,200,4.947917619044954e-05,143,143,1,0,MQ,20.0,396.0,174.0,1.0,398,0.002431165659800172,4.515316009521484,2.4926780462265015,0.0,0.0,-7905874.5,54862772.0,"[1.3516156184892925, 1.0780634709300805, 6.32129364534157]",1.3516156184892925,6.32129364534157,28.0,2.0,24.0,396,0.004871480278007656,-0.6280096487116609,0.00282173453419271,-1.3196036437683674,5.873345641490637,0.005237545341031893,0.01547072694572603
BBOB_F17,10,2,11,100,4,3,True,110,11,200,4,100,100,200,3.7400018659898125e-05,146,146,1,0,MQ,4.0,376.0,197.0,1.0,398,0.1643163114786148,6.2556986808776855,1.294563114643097,0.0,0.0,-9225278.0,50920088.0,"[0.8268310237064859, 5.181200949702925, 1.7078556651060377, 0.9136429099841393]",1.3107492875450886,5.181200949702925,20.0,0.0,18.0,376,0.005296322175859014,1.3783732076726416,0.0031599653314994774,0.35792122995301057,6.162582183711184,0.005182635351635659,0.017475720806814338
BBOB_F17,10,2,12,100,3,3,True,117,13,200,3,100,100,200,3.427763412078058e-05,150,150,1,0,MQ,8.0,388.0,166.0,1.0,398,0.0018615371081978083,5.644123554229736,2.3255192041397095,0.0,0.0,-9462066.0,51065640.0,"[0.9655379382216847, 0.9893565317005638, 1.0173744263304543]",0.9893565317005638,1.0173744263304543,24.0,6.0,20.0,388,0.003774887503227714,0.743494878284034,0.004103576879606414,-0.2299052471355818,7.476044291955256,0.004799534106389715,0.025472690854502298
BBOB_F17,10,2,13,100,5,3,True,121,18,200,5,100,100,200,3.341018151463583e-05,153,153,1,0,MQ,4.0,392.0,183.0,1.0,398,0.38782697916030884,5.9035844802856445,2.511064052581787,0.0,0.0,-8916540.0,59762580.0,"[0.5054955938136183, 1.7659615740675265, 0.6935691779962687, 2.9157403094459475, 7.0438036582838155]",1.7659615740675265,7.0438036582838155,34.0,2.0,29.0,392,0.0019160325771055697,3.1465058858710044,0.0013817213527946028,0.6735957031370496,8.544221098691903,0.0038026754608362023,0.019225408347123933
BBOB_F17,10,2,14,100,3,3,True,118,17,200,3,100,100,200,1.982775301006462e-05,158,158,1,0,MQ,2.0,392.0,177.0,1.0,398,0.09324042499065399,7.7372026443481445,2.380932331085205,0.0,0.0,-10223047.0,64127376.0,"[0.29776514838721924, 0.290476921794237, 7.286118812792189]",0.29776514838721924,7.286118812792189,32.0,6.0,26.0,392,0.0029149115859538888,1.0158389702563895,0.0013944905224792887,0.16319355642179545,11.338811624422398,0.0030109369261780094,0.0200225212831894
BBOB_F17,10,2,15,100,2,3,True,113,16,200,2,100,100,200,9.391150219486803e-06,161,161,1,0,MQ,6.0,388.0,186.0,1.0,398,0.010714886710047722,5.175030708312988,1.5059791207313538,0.0,0.0,-7027638.0,62352720.0,"[1.109420333507602, 6.9205419167924624]",4.014981125150032,6.9205419167924624,30.0,6.0,24.0,388,0.0004350485261539472,-0.2961631619170575,0.0038008605157842444,-3.909613242746069,6.171636146619711,0.004694657552463018,0.04267877624433827
BBOB_F17,10,2,16,100,4,3,True,122,14,200,4,100,100,200,6.890058158608045e-06,163,163,1,0,MQ,24.0,398.0,181.0,1.0,398,0.010642374865710735,4.734115123748779,1.652456820011139,0.0,0.0,-7082588.0,64939940.0,"[0.6055911887026, 0.8946579584073067, 0.23400363881991712, 6.796130812464599]",0.7501245735549533,6.796130812464599,26.0,2.0,22.5,398,0.006152066697676234,0.24932409461015048,0.00191029537769877,-1.200320257988567,8.233928507339511,0.004088127172207501,0.06869956407184297
BBOB_F17,10,2,17,100,2,3,True,104,14,200,2,100,100,200,3.815106028077626e-06,167,167,1,0,MQ,14.0,380.0,212.0,1.0,398,0.04823020473122597,6.9960618019104,1.9725542068481445,0.0,0.0,-8309584.0,59460004.0,"[0.44973996471341027, 5.994138175426678]",3.2219390700700443,5.994138175426678,26.0,6.0,21.0,380,0.0030736440249017616,0.8093293776059802,0.006148026571122537,-0.07893759058464056,9.786865126637625,0.009061615818376332,0.02972680270218123
BBOB_F17,10,2,18,100,3,3,True,101,10,200,3,100,100,200,3.7731225660627713e-06,169,169,1,0,MQ,18.0,396.0,170.0,1.0,398,0.01603848487138748,6.914532661437988,1.9900597929954529,0.0,0.0,-7853397.5,64775124.0,"[0.3654179315612833, 4.011000559794234, 5.241833558824204]",4.011000559794234,5.241833558824204,18.0,4.0,17.5,396,0.007889276365966327,2.233447155386802,0.005980165284280971,-1.0381312810470256,11.673025247577772,0.013526682980149302,0.040949914998339956
BBOB_F17,10,2,19,100,4,3,True,129,18,200,4,100,100,200,3.6319478330604757e-06,172,172,1,0,MQ,16.0,366.0,182.0,1.0,398,0.025166768580675125,4.689306259155273,2.028538703918457,0.0,0.0,-6827260.5,65542668.0,"[0.8843728856246426, 1.1921018915159183, 1.0001007773876083, 6.177729864995029]",1.0961013344517632,6.177729864995029,34.0,4.0,27.5,366,0.001658509595872222,0.6545437725753338,0.0071276199361524715,-0.5662775198999164,5.715266884868708,0.01586571438871582,0.031233875614224083
BBOB_F17,10,2,20,100,2,3,True,128,3,200,2,100,100,200,3.554615258131398e-06,176,176,1,0,MQ,6.0,382.0,191.0,1.0,398,0.028587304055690765,6.61352014541626,2.48224413394928,0.0,0.0,-7433155.5,61628392.0,"[0.5586023302459959, 0.8467937869196495]",0.7026980585828226,0.8467937869196495,4.0,2.0,6.0,382,0.010768079373411121,0.062252636856918286,0.01613035972607672,-0.21955475786737821,3.175583774280561,0.01694211994055043,0.011640657194485399
BBOB_F17,10,2,21,100,4,3,True,107,10,200,4,100,100,200,3.234155397684711e-06,178,178,1,0,MQ,18.0,386.0,166.0,1.0,398,0.11156634986400604,6.036683082580566,2.2734169960021973,0.0,0.0,-8314146.5,50271688.0,"[3.1653233490631565, 1.4477964635036398, 0.32638849018195326, 2.795983903590183]",2.1218901835469115,3.1653233490631565,18.0,2.0,16.0,386,0.005256755450557593,2.392331488828983,0.0009159850375423357,-1.5335922019619836,4.141861702306766,0.009243754703803144,0.027798282270376277
BBOB_F17,10,2,22,100,2,3,True,111,5,200,2,100,100,200,2.4712585132985183e-06,182,182,1,0,MQ,10.0,388.0,194.0,1.0,398,0.014448522590100765,6.930155277252197,2.5728710889816284,0.0,0.0,-8862129.0,57833708.0,"[0.7620117073629352, 0.7441926704041116]",0.7531021888835234,0.7620117073629352,8.0,4.0,9.0,388,0.0011765645920140122,0.6878133736840226,0.0018235116736630146,0.281044378328815,1.0939798616135334,0.002540647017908238,0.012523351160603893
BBOB_F17,10,2,23,100,5,3,True,118,14,200,5,100,100,200,2.4527868540883726e-06,184,184,1,0,MQ,12.0,368.0,199.0,1.0,398,0.06063152477145195,5.701149940490723,2.512673497200012,0.0,0.0,-7365825.5,65691716.0,"[0.3344556541017563, 0.4329223298395492, 0.4165300376977441, 1.4325380219864405, 2.5312676980094904]",0.4329223298395492,2.5312676980094904,24.0,6.0,23.0,368,0.0035173592076346225,2.304112848629762,0.0008320212655967351,-0.5179778909301209,5.9907051724814036,0.009146843869216943,0.04471608015947258
BBOB_F17,10,2,24,100,1,3,True,107,2,200,1,100,100,200,3.204420942531555e-07,189,189,1,0,MQ,4.0,394.0,192.0,1.0,398,0.01687803864479065,7.352823257446289,2.172680139541626,0.0,0.0,-6628761.0,63515976.0,0.4140094941684695,0.4140094941684695,0.4140094941684695,2.0,2.0,4.5,394,0.03228286750556962,1.873820836619963,0.004543886471271578,-0.7609378644138118,4.508579537653738,0.008757225556836782,0.041746038856661394
BBOB_F17,10,2,25,100,2,3,True,124,8,200,2,100,100,200,3.0343046390034806e-07,190,190,1,0,MQ,6.0,378.0,191.0,1.0,398,0.007097791414707899,8.044069290161133,2.6063425540924072,0.0,0.0,-7779610.0,61619984.0,"[0.3030363422439476, 1.739761774237003]",1.0213990582404753,1.739761774237003,14.0,4.0,14.0,378,0.0007703060712765247,0.07903433016257111,0.004143616723172768,-0.3404948928287723,1.8820078286861843,0.005128468316086162,0.0252420034772321
BBOB_F17,10,2,26,100,4,3,True,120,14,200,4,100,100,200,2.5970160639718664e-07,192,192,1,0,MQ,4.0,388.0,177.0,1.0,398,0.03103681653738022,6.615951061248779,3.2489142417907715,0.0,0.0,-7580668.5,62432820.0,"[0.30084584658209695, 1.5978732331922465, 0.303122193698701, 0.23140728362637658]",0.301984020140399,1.5978732331922465,26.0,6.0,22.5,388,0.0022772943205661457,2.8438864569517737,0.0024533584170844678,-0.05430127547204755,8.687444199919506,0.0060603720948504145,0.016224632203084302
BBOB_F17,10,2,27,100,3,3,True,115,6,200,3,100,100,200,1.8199935091071102e-07,196,196,1,0,MQ,8.0,396.0,192.0,1.0,398,0.041739873588085175,7.84437370300293,1.905807912349701,0.0,0.0,-6476950.5,62924248.0,"[0.43421625939000214, 0.43665943703149, 0.6121630569997618]",0.43665943703149,0.6121630569997618,10.0,4.0,10.0,396,0.0019651688553910668,-0.303042886188555,0.0019541855093132385,-2.130037467558614,11.002576606327702,0.0028389602563386016,0.016242631837476304
BBOB_F17,10,2,28,100,4,3,True,93,12,200,4,100,100,200,1.735443317805118e-07,199,199,1,0,MQ,6.0,382.0,172.0,1.0,398,0.06237763166427612,9.670452117919922,3.164466381072998,0.0,0.0,-7386202.5,62485892.0,"[0.9201678555550145, 0.6943494358083224, 0.4814713659649101, 0.4828314950543654]",0.5885904654313439,0.9201678555550145,22.0,2.0,19.5,382,0.0017701241339906915,0.32789255805003137,0.0017753443845555652,-3.628944236234041,13.694943588957791,0.002610394841543489,0.017841579954372078
BBOB_F17,10,2,29,100,3,3,True,123,10,200,3,100,100,200,1.6876799522792706e-07,203,203,1,0,MQ,16.0,380.0,180.0,1.0,398,0.04235627502202988,8.306756019592285,4.037825584411621,0.0,0.0,-7090368.5,62305256.0,"[1.0424512586245716, 5.013590679452047, 5.518753586747222]",5.013590679452047,5.518753586747222,18.0,8.0,17.0,380,0.011041348973447516,3.8118645272195817,0.001326886045317724,-0.43501986767451406,8.244668387731776,0.002090521774935963,0.03677344391877611
BBOB_F17,10,2,30,100,2,3,True,118,15,200,2,100,100,200,1.6640144093716735e-07,206,206,1,0,MQ,16.0,396.0,196.0,1.0,398,0.11568489670753479,9.172542572021484,3.52637779712677,0.0,0.0,-7073322.5,63544924.0,"[0.16222062039603033, 6.087781604373056]",3.125001112384543,6.087781604373056,28.0,4.0,24.0,396,0.0021586238947446656,3.7386406811657924,0.0014438788172809872,0.2996310471914274,15.796887223708994,0.002401245080117588,0.030036240346668408
BBOB_F17,10,2,31,100,4,3,True,80,10,200,4,100,100,200,1.6446287637361658e-07,208,208,1,0,MQ,12.0,366.0,184.0,1.0,398,0.01291574165225029,6.99221134185791,3.6627676486968994,0.0,0.0,-7873705.5,63421580.0,"[0.740595521601532, 1.2636380134540384, 6.320522355365133, 4.459655679738139]",2.8616468465960887,6.320522355365133,18.0,4.0,16.5,366,0.005990575401769725,5.47058710438831,0.001547079011515531,-1.3748553771746312,9.151796449167145,0.01306771555180404,0.046436459622381875
BBOB_F17,10,2,32,100,4,3,True,110,24,200,4,100,100,200,1.6079341540295038e-07,212,212,1,0,MQ,4.0,382.0,215.0,1.0,398,0.09765101224184036,8.640562057495117,3.530348062515259,0.0,0.0,-7847529.5,65579328.0,"[3.081940635132613, 0.3198672874861169, 2.476188047733659, 0.3842115718062113]",1.430199809769935,3.081940635132613,44.0,12.0,37.5,382,0.0030253803063073834,6.116133916553496,0.00022286863732556362,-1.6502293958963161,12.938794531668224,0.006412634693598869,0.014325310627893153
BBOB_F17,10,2,33,100,4,3,True,82,18,200,4,100,100,200,1.578465389655731e-07,216,216,1,0,MQ,10.0,392.0,167.0,1.0,398,0.037007786333560944,9.735054016113281,4.658969879150391,0.0,0.0,-8175914.0,69750928.0,"[0.8929181059939096, 0.9958175861790814, 4.270838232661175, 5.177379915284372]",2.633327909420128,5.177379915284372,32.0,2.0,29.5,392,0.003079466516272382,10.173738089822159,0.0007237810630248752,-0.9412113084176283,15.82722751015313,0.00751933046810086,0.007342461029567732
BBOB_F17,10,2,34,100,3,3,True,67,9,200,3,100,100,200,1.5569253471173298e-07,220,220,1,0,MQ,0.0,370.0,156.0,1.0,398,0.05825112760066986,8.654925346374512,2.1723151206970215,0.0,0.0,-5294041.5,71243144.0,"[0.31382216258282464, 0.3906703555175312, 0.37150238985432893]",0.37150238985432893,0.3906703555175312,16.0,2.0,16.0,370,0.002907850289845651,1.5448219711340982,0.002908827585941691,-1.2504851169104256,11.145457530968798,0.00481704942670869,0.017571601114250292
